"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.804357060E-1,-5.238749832E-2,1.388750039E-2,-1.416249946E-2
2.829427080E-1,-6.215000153E-2,1.869999990E-2,-1.649999991E-2
2.854486450E-1,-4.028749838E-2,-6.874999963E-3,-5.637499969E-3
2.879556430E-1,-3.574999981E-3,-3.382499889E-2,1.031249948E-2
2.904631050E-1,2.447500080E-2,-2.887500077E-2,1.636249945E-2
2.929701070E-1,3.066249937E-2,-5.774999969E-3,1.402499992E-2
2.954760300E-1,2.571249940E-2,1.869999990E-2,5.499999970E-4
2.979828070E-1,2.323750034E-2,3.341250122E-2,-6.737499963E-3
3.004905000E-1,2.818750031E-2,1.498750038E-2,-3.162499983E-3
3.029974970E-1,2.818750031E-2,-1.677500084E-2,9.074999951E-3
3.055034200E-1,9.899999946E-3,-2.529999986E-2,1.526249945E-2
3.080104180E-1,-2.309999987E-2,-1.058750041E-2,6.599999964E-3
3.105178790E-1,-4.757500067E-2,1.017499994E-2,-5.637499969E-3
3.130248810E-1,-5.238749832E-2,1.993750036E-2,-2.021249942E-2
3.155310350E-1,-2.804999985E-2,8.937500417E-3,-1.649999991E-2
3.180378020E-1,3.712499980E-3,-1.911249943E-2,-5.637499969E-3
3.205454950E-1,2.447500080E-2,-2.529999986E-2,6.599999964E-3
3.230523430E-1,2.694999985E-2,-1.429999992E-2,9.074999951E-3
3.255584200E-1,1.113750041E-2,7.699999958E-3,5.362499971E-3
3.280651870E-1,4.949999973E-3,2.722499892E-2,1.787499990E-3
3.305728790E-1,1.113750041E-2,1.993750036E-2,-1.924999990E-3
3.330796500E-1,2.694999985E-2,-8.112499490E-3,1.787499990E-3
3.355858040E-1,2.818750031E-2,-2.158750035E-2,6.599999964E-3
3.380925670E-1,8.662499487E-3,-9.349999949E-3,3.024999984E-3
3.406002590E-1,-1.581249945E-2,1.017499994E-2,-9.212499484E-3
3.431071020E-1,-3.409999982E-2,2.846249938E-2,-2.144999988E-2
3.456131790E-1,-3.162499890E-2,1.622499898E-2,-2.021249942E-2
3.481200230E-1,-1.704999991E-2,-2.406249940E-2,-1.924999990E-3
3.506277150E-1,1.374999993E-4,-4.235000163E-2,1.402499992E-2
3.531344870E-1,3.712499980E-3,-2.406249940E-2,2.007500082E-2
3.556405640E-1,2.474999987E-3,3.987499978E-3,1.278750040E-2
3.581474080E-1,6.187499966E-3,2.846249938E-2,-1.924999990E-3
3.606551000E-1,2.323750034E-2,2.846249938E-2,-1.044999994E-2
3.631618710E-1,4.042499885E-2,5.224999972E-3,-5.637499969E-3
3.656680250E-1,4.413750023E-2,-1.429999992E-2,3.024999984E-3
3.681747920E-1,2.323750034E-2,-1.553750038E-2,6.599999964E-3
3.706824850E-1,-1.086249948E-2,4.124999978E-4,5.499999970E-4
3.731895060E-1,-4.757500067E-2,1.388750039E-2,-9.212499484E-3
3.756954290E-1,-5.486249924E-2,1.498750038E-2,-1.044999994E-2
3.782021960E-1,-3.533750027E-2,-9.349999949E-3,-5.637499969E-3
3.807098880E-1,-4.812499974E-3,-3.506249934E-2,1.031249948E-2
3.832169100E-1,1.718750037E-2,-2.887500077E-2,1.526249945E-2
3.857228330E-1,2.089999989E-2,-3.299999982E-3,7.837500423E-3
3.882298310E-1,1.718750037E-2,2.846249938E-2,-4.399999976E-3
3.907372930E-1,2.213750035E-2,3.698749840E-2,-1.539999992E-2
3.932442950E-1,3.189999983E-2,1.388750039E-2,-7.974999957E-3
3.957502320E-1,2.942499891E-2,-1.787500083E-2,5.362499971E-3
3.982572300E-1,8.662499487E-3,-2.158750035E-2,1.402499992E-2
4.007649220E-1,-2.433750033E-2,-4.537499975E-3,5.362499971E-3
4.032717180E-1,-4.633750021E-2,1.746249944E-2,-7.974999957E-3
4.057776410E-1,-4.138749838E-2,2.488750033E-2,-2.021249942E-2
4.082846390E-1,-1.457499992E-2,1.649999991E-3,-1.649999991E-2
4.107923740E-1,1.471249945E-2,-3.135000169E-2,1.787499990E-3
4.132991450E-1,2.694999985E-2,-3.011249937E-2,1.278750040E-2
4.158052990E-1,1.718750037E-2,-1.182499994E-2,1.636249945E-2
4.183120810E-1,1.374999993E-4,8.937500417E-3,1.154999994E-2
4.208198510E-1,-4.812499974E-3,2.722499892E-2,5.499999970E-4
4.233266220E-1,4.949999973E-3,1.622499898E-2,-4.399999976E-3
4.258326990E-1,2.213750035E-2,-1.058750041E-2,1.787499990E-3
4.283394660E-1,2.571249940E-2,-2.034999989E-2,5.362499971E-3
4.308472350E-1,1.113750041E-2,-3.299999982E-3,-1.924999990E-3
4.333540060E-1,-1.457499992E-2,1.622499898E-2,-1.539999992E-2
4.358600830E-1,-3.409999982E-2,2.722499892E-2,-2.268750034E-2
4.383669280E-1,-2.928750031E-2,8.937500417E-3,-1.649999991E-2
4.408746200E-1,-9.624999948E-3,-2.887500077E-2,4.262499977E-3
4.433813910E-1,2.474999987E-3,-4.235000163E-2,2.131249942E-2
4.458875450E-1,3.712499980E-3,-2.406249940E-2,2.502499893E-2
4.483943160E-1,-2.337499987E-3,1.017499994E-2,1.278750040E-2
4.509020080E-1,4.949999973E-3,3.464999795E-2,-6.737499963E-3
4.534090100E-1,2.818750031E-2,2.846249938E-2,-1.649999991E-2
4.559149490E-1,4.647500068E-2,4.124999978E-4,-1.292499993E-2
4.584219470E-1,4.166249931E-2,-1.058750041E-2,-4.399999976E-3
4.609294080E-1,9.899999946E-3,-8.112499490E-3,-1.924999990E-3
4.634364100E-1,-2.681249939E-2,5.224999972E-3,-1.924999990E-3
4.659423420E-1,-5.486249924E-2,1.622499898E-2,-6.737499963E-3
4.684493400E-1,-5.486249924E-2,1.017499994E-2,-9.212499484E-3
4.709568020E-1,-2.928750031E-2,-2.282499894E-2,1.787499990E-3
4.734638040E-1,3.712499980E-3,-4.235000163E-2,1.154999994E-2
4.759697270E-1,2.818750031E-2,-2.282499894E-2,1.526249945E-2
4.784767590E-1,2.942499891E-2,7.699999958E-3,7.837500423E-3
4.809844510E-1,2.447500080E-2,3.698749840E-2,-5.637499969E-3
4.834912220E-1,2.447500080E-2,3.464999795E-2,-1.044999994E-2
4.859973850E-1,2.571249940E-2,4.124999978E-4,-3.162499983E-3
4.885041530E-1,2.089999989E-2,-3.135000169E-2,1.031249948E-2
4.910118450E-1,-2.337499987E-3,-2.653750032E-2,1.402499992E-2
4.935186930E-1,-3.162499890E-2,-8.249999955E-4,1.787499990E-3
4.960247700E-1,-5.115000159E-2,2.117500082E-2,-9.212499484E-3
4.985315370E-1,-4.262499884E-2,2.488750033E-2,-1.897500083E-2
5.010392290E-1,-1.086249948E-2,-4.537499975E-3,-1.416249946E-2
5.035460930E-1,2.213750035E-2,-3.011249937E-2,-6.874999963E-4
5.060521700E-1,3.313750029E-2,-2.887500077E-2,9.074999951E-3
5.085590140E-1,1.966249943E-2,-6.874999963E-3,1.278750040E-2
5.110666290E-1,-2.337499987E-3,1.993750036E-2,7.837500423E-3
5.135734960E-1,-3.574999981E-3,3.217500076E-2,1.787499990E-3
5.160795730E-1,1.113750041E-2,1.017499994E-2,5.499999970E-4
5.185864170E-1,2.571249940E-2,-2.034999989E-2,6.599999964E-3
5.210941100E-1,2.323750034E-2,-2.034999989E-2,3.024999984E-3
5.236008810E-1,1.374999993E-3,4.124999978E-4,-6.737499963E-3
5.261069720E-1,-2.186249942E-2,2.488750033E-2,-1.773750037E-2
5.286138160E-1,-3.409999982E-2,3.341250122E-2,-2.639999986E-2
5.311214990E-1,-2.557500079E-2,6.462499965E-3,-1.416249946E-2
5.336282710E-1,-7.287499961E-3,-3.863750026E-2,7.837500423E-3
5.361344240E-1,3.712499980E-3,-4.358749837E-2,2.378750034E-2
5.386411920E-1,4.949999973E-3,-2.282499894E-2,2.131249942E-2
5.411488840E-1,1.374999993E-3,1.017499994E-2,1.154999994E-2
5.436558860E-1,8.662499487E-3,3.217500076E-2,-1.924999990E-3
5.461618090E-1,2.447500080E-2,2.598750032E-2,-6.737499963E-3
5.486685960E-1,4.413750023E-2,4.124999978E-4,-1.924999990E-3
5.511762890E-1,4.042499885E-2,-1.429999992E-2,-6.874999963E-4
5.536832910E-1,8.662499487E-3,-9.349999949E-3,-3.162499983E-3
5.561892140E-1,-3.409999982E-2,3.987499978E-3,-7.974999957E-3
5.586962120E-1,-5.733750015E-2,1.622499898E-2,-1.292499993E-2
5.612036780E-1,-5.004999787E-2,6.462499965E-3,-6.737499963E-3
5.637107570E-1,-2.186249942E-2,-1.911249943E-2,6.599999964E-3
5.662166030E-1,9.899999946E-3,-3.753750026E-2,1.526249945E-2
5.687236010E-1,2.213750035E-2,-2.158750035E-2,1.154999994E-2
5.712312940E-1,2.213750035E-2,7.699999958E-3,1.787499990E-3
5.737380940E-1,2.323750034E-2,3.588749841E-2,-1.168750040E-2
5.762440170E-1,2.942499891E-2,3.217500076E-2,-1.416249946E-2
5.787510150E-1,3.313750029E-2,2.887499984E-3,-6.874999963E-4
5.812587070E-1,2.089999989E-2,-2.158750035E-2,9.074999951E-3
5.837654590E-1,-9.624999948E-3,-1.911249943E-2,1.031249948E-2
5.862716120E-1,-4.028749838E-2,4.124999978E-4,-3.162499983E-3
5.887783660E-1,-5.004999787E-2,1.746249944E-2,-1.539999992E-2
5.912861350E-1,-3.657500073E-2,2.117500082E-2,-1.897500083E-2
5.937929060E-1,-2.337499987E-3,-1.058750041E-2,-4.399999976E-3
5.962990020E-1,2.571249940E-2,-2.887500077E-2,1.031249948E-2
5.988058460E-1,3.066249937E-2,-2.034999989E-2,1.402499992E-2
6.013135380E-1,1.594999991E-2,-3.299999982E-3,1.278750040E-2
6.038203100E-1,1.374999993E-4,1.993750036E-2,4.262499977E-3
6.063264790E-1,1.374999993E-4,2.364999987E-2,-1.924999990E-3
6.088332460E-1,1.237499993E-2,5.224999972E-3,1.787499990E-3
6.113409380E-1,2.323750034E-2,-1.677500084E-2,9.074999951E-3
6.138479400E-1,1.718750037E-2,-1.429999992E-2,7.837500423E-3
6.163538630E-1,-7.287499961E-3,-8.249999955E-4,-6.737499963E-3
6.188606300E-1,-3.038750030E-2,2.117500082E-2,-2.144999988E-2
6.213678580E-1,-3.409999982E-2,2.241249941E-2,-2.639999986E-2
6.238749430E-1,-1.938750036E-2,-3.299999982E-3,-1.168750040E-2
6.263812480E-1,1.374999993E-3,-3.011249937E-2,1.402499992E-2
6.288880150E-1,8.662499487E-3,-3.135000169E-2,2.254999988E-2
6.313956920E-1,2.474999987E-3,-9.349999949E-3,2.131249942E-2
6.339026940E-1,-2.337499987E-3,1.622499898E-2,4.262499977E-3
6.364086170E-1,1.113750041E-2,2.969999984E-2,-9.212499484E-3
6.389155960E-1,3.423750028E-2,1.622499898E-2,-1.168750040E-2
6.414232890E-1,5.018749833E-2,-2.062499989E-3,-4.399999976E-3
6.439300310E-1,3.671250120E-2,-8.112499490E-3,3.024999984E-3
6.464359540E-1,-2.337499987E-3,4.124999978E-4,-3.162499983E-3
6.489429330E-1,-4.509999976E-2,7.699999958E-3,-7.974999957E-3
6.514506250E-1,-6.462500244E-2,1.388750039E-2,-1.539999992E-2
6.539573970E-1,-4.881250113E-2,-5.774999969E-3,-9.212499484E-3
6.564635510E-1,-8.524999954E-3,-3.258749843E-2,9.074999951E-3
6.589703180E-1,2.089999989E-2,-2.887500077E-2,1.759999990E-2
6.614780100E-1,3.066249937E-2,-6.874999963E-3,1.636249945E-2
6.639848580E-1,2.571249940E-2,1.869999990E-2,1.787499990E-3
6.664909350E-1,2.213750035E-2,2.969999984E-2,-9.212499484E-3
6.689977020E-1,2.571249940E-2,1.388750039E-2,-9.212499484E-3
6.715053950E-1,2.323750034E-2,-1.306249946E-2,4.262499977E-3
6.740122090E-1,9.899999946E-3,-2.282499894E-2,1.402499992E-2
6.765182860E-1,-1.828750037E-2,-9.349999949E-3,1.031249948E-2
6.790250380E-1,-4.262499884E-2,1.264999993E-2,-3.162499983E-3
6.815327300E-1,-4.509999976E-2,2.241249941E-2,-2.021249942E-2
6.840395840E-1,-2.681249939E-2,6.462499965E-3,-2.144999988E-2
6.865456600E-1,7.424999960E-3,-2.034999989E-2,-7.974999957E-3
6.890524670E-1,2.942499891E-2,-3.135000169E-2,6.599999964E-3
6.915601590E-1,2.447500080E-2,-1.553750038E-2,1.636249945E-2
6.940669300E-1,6.187499966E-3,6.462499965E-3,1.154999994E-2
6.965730070E-1,-8.524999954E-3,2.722499892E-2,3.024999984E-3
6.990798510E-1,1.374999993E-3,1.869999990E-2,-4.399999976E-3
7.015875440E-1,2.213750035E-2,-8.112499490E-3,-6.874999963E-4
7.040943150E-1,3.066249937E-2,-1.787500083E-2,4.262499977E-3
7.066004690E-1,1.718750037E-2,-6.874999963E-3,-6.874999963E-4
7.091074670E-1,-1.209999993E-2,1.498750038E-2,-9.212499484E-3
7.116149280E-1,-3.286249936E-2,3.341250122E-2,-2.268750034E-2
7.141219300E-1,-3.162499890E-2,2.117500082E-2,-2.144999988E-2
7.166278530E-1,-1.704999991E-2,-2.406249940E-2,-1.924999990E-3
7.191346060E-1,1.374999993E-4,-4.853750020E-2,1.883750036E-2
7.216422980E-1,2.474999987E-3,-3.382499889E-2,2.736249939E-2
7.241493000E-1,-3.574999981E-3,-2.062499989E-3,2.007500082E-2
7.266552230E-1,1.374999993E-3,2.722499892E-2,4.262499977E-3
7.291622210E-1,1.594999991E-2,3.698749840E-2,-9.212499484E-3
7.316699130E-1,4.042499885E-2,1.141249947E-2,-1.292499993E-2
7.341766840E-1,5.018749833E-2,-1.429999992E-2,-5.637499969E-3
7.366828380E-1,3.437500075E-2,-1.429999992E-2,-6.874999963E-4
7.391896060E-1,-7.149999961E-3,-2.062499989E-3,5.499999970E-4
7.416972980E-1,-4.991250113E-2,1.388750039E-2,-4.399999976E-3
7.442040690E-1,-6.586249918E-2,1.622499898E-2,-6.737499963E-3
7.467102230E-1,-4.633750021E-2,-7.012499962E-3,-6.874999963E-4
7.492169900E-1,-7.149999961E-3,-3.753750026E-2,7.837500423E-3
7.517246830E-1,2.337500080E-2,-3.135000169E-2,1.278750040E-2
7.542314540E-1,3.189999983E-2,-3.299999982E-3,4.124999978E-3
7.567376080E-1,2.461249940E-2,3.217500076E-2,-5.637499969E-3
7.592443750E-1,2.337500080E-2,3.946249932E-2,-1.539999992E-2
7.617520670E-1,2.818750031E-2,1.498750038E-2,-7.974999957E-3
7.642589150E-1,2.694999985E-2,-1.801249944E-2,6.599999964E-3
7.667649920E-1,2.612499986E-3,-2.887500077E-2,1.402499992E-2
7.692718360E-1,-3.286249936E-2,-1.058750041E-2,9.074999951E-3
7.717794960E-1,-5.238749832E-2,1.388750039E-2,-7.974999957E-3
7.742862670E-1,-4.386249930E-2,2.598750032E-2,-1.663750038E-2
7.767923480E-1,-1.209999993E-2,1.017499994E-2,-1.773750037E-2
7.792991920E-1,2.337500080E-2,-2.158750035E-2,-1.924999990E-3
7.818068840E-1,3.795000166E-2,-2.887500077E-2,7.837500423E-3
7.843136420E-1,2.461249940E-2,-1.429999992E-2,1.402499992E-2
7.868197950E-1,5.087499972E-3,6.462499965E-3,1.278750040E-2
7.893265630E-1,-8.387500420E-3,2.474999987E-2,5.362499971E-3
7.918342550E-1,-3.574999981E-3,1.622499898E-2,4.124999978E-3
7.943412570E-1,1.237499993E-2,-1.058750041E-2,1.031249948E-2
7.968471800E-1,2.213750035E-2,-2.158750035E-2,9.074999951E-3
7.993539470E-1,7.424999960E-3,-1.058750041E-2,-1.924999990E-3
8.018616400E-1,-1.457499992E-2,1.498750038E-2,-1.663750038E-2
8.043686420E-1,-2.914999984E-2,3.093750030E-2,-2.639999986E-2
8.068745650E-1,-2.186249942E-2,1.993750036E-2,-2.144999988E-2
8.093815820E-1,-4.812499974E-3,-1.911249943E-2,3.024999984E-3
8.118890430E-1,6.187499966E-3,-3.753750026E-2,2.131249942E-2
8.143960450E-1,2.612499986E-3,-3.258749843E-2,2.502499893E-2
8.169019780E-1,-8.387500420E-3,-2.062499989E-3,1.636249945E-2
8.194089760E-1,-2.337499987E-3,2.846249938E-2,-3.162499983E-3
8.219166740E-1,2.213750035E-2,2.969999984E-2,-1.044999994E-2
8.244234450E-1,4.661250114E-2,8.937500417E-3,-9.212499484E-3
8.269293720E-1,4.661250114E-2,-8.112499490E-3,-3.162499983E-3
8.294363700E-1,1.594999991E-2,-7.012499962E-3,-3.162499983E-3
8.319440620E-1,-2.433750033E-2,4.124999978E-4,-6.737499963E-3
8.344508340E-1,-5.362499878E-2,1.264999993E-2,-9.212499484E-3
8.369569870E-1,-5.609999970E-2,1.141249947E-2,-9.212499484E-3
8.394637550E-1,-3.162499890E-2,-1.801249944E-2,3.024999984E-3
8.419714470E-1,3.849999979E-3,-3.629999980E-2,1.759999990E-2
8.444782950E-1,2.461249940E-2,-2.406249940E-2,2.007500082E-2
8.469843720E-1,2.694999985E-2,1.649999991E-3,1.031249948E-2
8.494911390E-1,2.337500080E-2,2.969999984E-2,-6.737499963E-3
8.519988520E-1,2.584999986E-2,3.464999795E-2,-1.292499993E-2
8.545057000E-1,2.942499891E-2,5.224999972E-3,-6.737499963E-3
8.570117770E-1,2.337500080E-2,-2.034999989E-2,7.837500423E-3
8.595186160E-1,-1.099999994E-3,-2.158750035E-2,1.402499992E-2
8.620262310E-1,-3.409999982E-2,-3.299999982E-3,5.362499971E-3
8.645330840E-1,-5.609999970E-2,1.498750038E-2,-9.212499484E-3
8.670391610E-1,-4.867500067E-2,1.746249944E-2,-1.897500083E-2
8.695459650E-1,-1.333750039E-2,-7.012499962E-3,-1.168750040E-2
8.720536580E-1,2.213750035E-2,-2.282499894E-2,1.787499990E-3
8.745606600E-1,3.684999794E-2,-1.911249943E-2,1.031249948E-2
8.770665830E-1,2.213750035E-2,-2.062499989E-3,1.278750040E-2
8.795735810E-1,2.612499986E-3,1.993750036E-2,3.024999984E-3
8.820810420E-1,-2.337499987E-3,2.241249941E-2,-3.162499983E-3
8.845880440E-1,1.113750041E-2,3.987499978E-3,-3.162499983E-3
8.870939680E-1,2.213750035E-2,-1.677500084E-2,5.362499971E-3
8.896009660E-1,1.966249943E-2,-1.306249946E-2,6.599999964E-3
8.921084270E-1,-2.337499987E-3,3.987499978E-3,-4.399999976E-3
8.946154340E-1,-2.309999987E-2,2.364999987E-2,-1.663750038E-2
8.971213570E-1,-3.286249936E-2,2.722499892E-2,-2.639999986E-2
8.996283210E-1,-2.062499896E-2,-4.537499975E-3,-1.168750040E-2
9.021360130E-1,-4.812499974E-3,-3.753750026E-2,9.074999951E-3
9.046427850E-1,5.087499972E-3,-3.629999980E-2,2.378750034E-2
9.071489580E-1,1.374999993E-3,-1.182499994E-2,2.254999988E-2
9.096557250E-1,-1.099999994E-3,1.388750039E-2,9.074999951E-3
9.121634080E-1,8.662499487E-3,3.217500076E-2,-4.399999976E-3
9.146702560E-1,2.942499891E-2,1.746249944E-2,-9.212499484E-3
9.171763230E-1,4.661250114E-2,-9.349999949E-3,-1.924999990E-3
9.196830900E-1,3.918749839E-2,-1.553750038E-2,1.787499990E-3
9.221907830E-1,6.187499966E-3,-4.537499975E-3,-6.874999963E-4
9.246976310E-1,-3.767500073E-2,8.937500417E-3,-5.637499969E-3
9.272037080E-1,-6.091250107E-2,1.869999990E-2,-1.168750040E-2
9.297105520E-1,-5.362499878E-2,1.649999991E-3,-9.212499484E-3
9.322181670E-1,-2.062499896E-2,-2.777500078E-2,3.024999984E-3
9.347250160E-1,1.484999992E-2,-3.629999980E-2,1.278750040E-2
9.372310920E-1,2.584999986E-2,-1.429999992E-2,1.154999994E-2
9.397379370E-1,2.461249940E-2,1.746249944E-2,5.499999970E-4
9.422456730E-1,2.337500080E-2,3.822499886E-2,-1.044999994E-2
