"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.999964478E0,-2.873750031E-2,1.237499993E-2,1.966249943E-2
2.002471322E0,-1.278750040E-2,1.484999992E-2,2.942499891E-2
2.004979331E0,4.262499977E-3,2.612499986E-3,3.189999983E-2
2.007486333E0,1.897500083E-2,-1.443750039E-2,2.461249940E-2
2.009992564E0,2.997500077E-2,-3.038750030E-2,1.732499897E-2
2.012499620E0,3.726249933E-2,-2.791249938E-2,3.849999979E-3
2.015007543E0,3.244999796E-2,-1.086249948E-2,-2.337499987E-3
2.017514622E0,2.268750034E-2,1.237499993E-2,-1.319999993E-2
2.020020790E0,1.168750040E-2,2.461249940E-2,-2.186249942E-2
2.022527865E0,-1.787499990E-3,1.842499897E-2,-2.543750033E-2
2.025035634E0,-1.154999994E-2,5.087499972E-3,-2.914999984E-2
2.027542713E0,-2.254999988E-2,-9.624999948E-3,-1.814999990E-2
2.030049098E0,-2.873750031E-2,-7.149999961E-3,-4.674999975E-3
2.032555947E0,-2.749999985E-2,5.087499972E-3,1.484999992E-2
2.035063947E0,-1.649999991E-2,1.237499993E-2,2.708750032E-2
2.037571026E0,-3.024999984E-3,8.662499487E-3,2.942499891E-2
2.040077179E0,7.974999957E-3,-7.149999961E-3,2.708750032E-2
2.042584254E0,1.773750037E-2,-2.433750033E-2,1.732499897E-2
2.045092177E0,2.392499894E-2,-2.791249938E-2,1.113750041E-2
2.047599256E0,2.502499893E-2,-1.333750039E-2,-2.337499987E-3
2.050105487E0,1.897500083E-2,5.087499972E-3,-8.387500420E-3
2.052612562E0,6.737499963E-3,2.089999989E-2,-1.691249944E-2
2.055120485E0,-5.499999970E-3,2.461249940E-2,-2.543750033E-2
2.057627333E0,-1.278750040E-2,1.842499897E-2,-2.667500079E-2
2.060133718E0,-2.007500082E-2,-1.099999994E-3,-2.543750033E-2
2.062640793E0,-2.378750034E-2,-9.624999948E-3,-1.443750039E-2
2.065148562E0,-2.626249939E-2,-3.574999981E-3,2.612499986E-3
2.067655636E0,-1.649999991E-2,6.324999966E-3,1.732499897E-2
2.070161790E0,-3.024999984E-3,7.424999960E-3,2.832499892E-2
2.072668865E0,1.044999994E-2,1.374999993E-3,2.942499891E-2
2.075176788E0,2.392499894E-2,-1.814999990E-2,2.584999986E-2
2.077683867E0,2.997500077E-2,-3.286249936E-2,1.608750038E-2
2.080190098E0,3.478749841E-2,-2.667500079E-2,6.324999966E-3
2.082697106E0,2.749999985E-2,-7.149999961E-3,-3.437499981E-3
2.085205106E0,1.649999991E-2,1.361249946E-2,-1.319999993E-2
2.087711954E0,1.924999990E-3,2.461249940E-2,-1.938750036E-2
2.090218352E0,-1.278750040E-2,2.461249940E-2,-2.914999984E-2
2.092725427E0,-2.254999988E-2,9.899999946E-3,-2.791249938E-2
2.095233197E0,-3.231250122E-2,-2.337499987E-3,-2.419999987E-2
2.097740262E0,-3.478749841E-2,-3.574999981E-3,-8.387500420E-3
2.100246646E0,-3.231250122E-2,5.087499972E-3,1.113750041E-2
2.102753721E0,-1.883750036E-2,1.237499993E-2,2.337500080E-2
2.105261490E0,-1.787499990E-3,7.424999960E-3,3.313750029E-2
2.107768502E0,1.292499993E-2,-4.674999975E-3,3.066249937E-2
2.110274733E0,2.502499893E-2,-2.667500079E-2,2.461249940E-2
2.112781731E0,3.602499887E-2,-3.409999982E-2,1.361249946E-2
2.115289751E0,3.973750025E-2,-2.186249942E-2,2.612499986E-3
2.117796599E0,3.121249937E-2,3.849999979E-3,-7.149999961E-3
2.120302984E0,1.773750037E-2,1.842499897E-2,-1.691249944E-2
2.122810059E0,3.024999984E-3,2.461249940E-2,-2.309999987E-2
2.125317828E0,-1.278750040E-2,1.484999992E-2,-3.038750030E-2
2.127824907E0,-2.378750034E-2,-1.099999994E-3,-2.667500079E-2
2.130331292E0,-3.231250122E-2,-4.674999975E-3,-1.691249944E-2
2.132838136E0,-3.355000168E-2,3.849999979E-3,-2.337499987E-3
2.135346136E0,-3.107500076E-2,1.237499993E-2,1.856249943E-2
2.137853138E0,-2.007500082E-2,1.237499993E-2,2.708750032E-2
2.140359373E0,-3.024999984E-3,3.849999979E-3,3.189999983E-2
2.142866447E0,1.292499993E-2,-1.567500085E-2,2.461249940E-2
2.145374371E0,2.749999985E-2,-2.667500079E-2,1.484999992E-2
2.147881436E0,3.478749841E-2,-2.433750033E-2,5.087499972E-3
2.150387589E0,3.368749842E-2,-7.149999961E-3,-4.674999975E-3
2.152894664E0,2.749999985E-2,6.324999966E-3,-1.319999993E-2
2.155402443E0,9.212499484E-3,1.732499897E-2,-2.062499896E-2
2.157909521E0,-6.737499963E-3,1.966249943E-2,-2.419999987E-2
2.160415906E0,-1.526249945E-2,8.662499487E-3,-2.667500079E-2
2.162922977E0,-2.131249942E-2,-2.337499987E-3,-2.062499896E-2
2.165430746E0,-2.626249939E-2,-3.574999981E-3,-8.387500420E-3
2.167937825E0,-2.873750031E-2,3.849999979E-3,8.662499487E-3
2.170443979E0,-1.883750036E-2,7.424999960E-3,2.584999986E-2
2.172951054E0,-4.262499977E-3,7.424999960E-3,2.942499891E-2
2.175458967E0,9.212499484E-3,-4.674999975E-3,2.832499892E-2
2.177966046E0,1.773750037E-2,-2.186249942E-2,2.337500080E-2
2.180472200E0,2.873750031E-2,-2.914999984E-2,1.361249946E-2
2.182979338E0,2.873750031E-2,-1.691249944E-2,5.087499972E-3
2.185487030E0,2.268750034E-2,1.374999993E-3,-5.912499968E-3
2.187994340E0,1.292499993E-2,1.608750038E-2,-1.209999993E-2
2.190500494E0,-5.499999970E-4,2.461249940E-2,-2.309999987E-2
2.193007338E0,-1.154999994E-2,1.608750038E-2,-2.914999984E-2
2.195515338E0,-2.131249942E-2,2.612499986E-3,-2.914999984E-2
2.198022436E0,-2.749999985E-2,-4.674999975E-3,-2.062499896E-2
2.200528589E0,-2.749999985E-2,1.374999993E-4,-3.437499981E-3
2.203035664E0,-2.502499893E-2,6.324999966E-3,1.113750041E-2
2.205543587E0,-1.402499992E-2,9.899999946E-3,2.584999986E-2
2.208050666E0,1.924999990E-3,5.087499972E-3,2.942499891E-2
2.210556897E0,1.649999991E-2,-1.209999993E-2,2.708750032E-2
2.213063895E0,2.626249939E-2,-2.667500079E-2,1.966249943E-2
2.215571895E0,3.244999796E-2,-2.667500079E-2,8.662499487E-3
2.218078743E0,3.244999796E-2,-1.209999993E-2,-1.099999994E-3
2.220585128E0,2.144999988E-2,7.424999960E-3,-1.086249948E-2
2.223092208E0,7.974999957E-3,2.337500080E-2,-1.814999990E-2
2.225599977E0,-5.499999970E-3,2.089999989E-2,-2.419999987E-2
2.228107056E0,-1.649999991E-2,1.113750041E-2,-2.791249938E-2
2.230613209E0,-2.502499893E-2,-2.337499987E-3,-2.186249942E-2
2.233120284E0,-3.231250122E-2,-1.099999994E-3,-1.086249948E-2
2.235628207E0,-3.107500076E-2,2.612499986E-3,7.562499959E-3
2.238135383E0,-2.378750034E-2,8.662499487E-3,2.213750035E-2
2.240641537E0,-9.074999951E-3,7.424999960E-3,3.189999983E-2
2.243148612E0,7.974999957E-3,-3.574999981E-3,3.189999983E-2
2.245656539E0,2.392499894E-2,-1.938750036E-2,2.337500080E-2
2.248163387E0,3.368749842E-2,-2.914999984E-2,1.484999992E-2
2.250669771E0,3.726249933E-2,-2.186249942E-2,2.612499986E-3
2.253176855E0,3.244999796E-2,-8.387500420E-3,-4.674999975E-3
2.255684625E0,1.773750037E-2,9.899999946E-3,-1.319999993E-2
2.258191704E0,3.024999984E-3,2.461249940E-2,-2.186249942E-2
2.260697857E0,-1.278750040E-2,2.461249940E-2,-2.543750033E-2
2.263205187E0,-2.131249942E-2,9.899999946E-3,-2.791249938E-2
2.265712956E0,-3.107500076E-2,1.374999993E-4,-2.062499896E-2
2.268220035E0,-3.726249933E-2,1.374999993E-4,-9.624999948E-3
2.270726179E0,-3.478749841E-2,5.087499972E-3,8.662499487E-3
2.273233254E0,-2.378750034E-2,1.113750041E-2,2.213750035E-2
2.275741177E0,-5.499999970E-3,7.424999960E-3,2.708750032E-2
2.278248256E0,1.292499993E-2,-3.574999981E-3,2.708750032E-2
2.280754410E0,2.502499893E-2,-2.062499896E-2,1.856249943E-2
2.283261485E0,3.368749842E-2,-2.791249938E-2,1.361249946E-2
2.285769254E0,3.602499887E-2,-2.062499896E-2,1.374999993E-4
2.288276333E0,2.873750031E-2,-3.574999981E-3,-5.912499968E-3
2.290782718E0,1.649999991E-2,1.361249946E-2,-1.209999993E-2
2.293289793E0,4.262499977E-3,2.089999989E-2,-2.062499896E-2
2.295797562E0,-7.837500423E-3,1.842499897E-2,-2.419999987E-2
2.298304569E0,-1.773750037E-2,2.612499986E-3,-2.667500079E-2
2.300810800E0,-2.502499893E-2,-5.912499968E-3,-1.691249944E-2
2.303317879E0,-3.107500076E-2,-5.912499968E-3,1.374999993E-4
2.305825879E0,-2.626249939E-2,5.087499972E-3,1.608750038E-2
2.308332882E0,-1.278750040E-2,1.113750041E-2,2.708750032E-2
2.310839126E0,1.924999990E-3,8.662499487E-3,2.942499891E-2
2.313346124E0,1.402499992E-2,-9.624999948E-3,2.584999986E-2
2.315854124E0,2.144999988E-2,-2.543750033E-2,1.732499897E-2
2.318360972E0,2.626249939E-2,-2.667500079E-2,8.662499487E-3
2.320867357E0,2.502499893E-2,-9.624999948E-3,-1.099999994E-3
2.323374432E0,1.649999991E-2,1.237499993E-2,-9.624999948E-3
2.325882187E0,5.499999970E-3,2.337500080E-2,-1.567500085E-2
2.328389266E0,-4.262499977E-3,2.213750035E-2,-2.791249938E-2
2.330895420E0,-1.278750040E-2,8.662499487E-3,-2.914999984E-2
2.333402524E0,-2.131249942E-2,-2.337499987E-3,-2.543750033E-2
2.335910447E0,-2.502499893E-2,-5.912499968E-3,-1.086249948E-2
2.338417526E0,-2.626249939E-2,1.374999993E-3,8.662499487E-3
2.340923752E0,-1.883750036E-2,7.424999960E-3,2.337500080E-2
2.343430827E0,-3.024999984E-3,6.324999966E-3,3.189999983E-2
2.345938750E0,1.044999994E-2,-1.099999994E-3,2.832499892E-2
2.348445829E0,2.502499893E-2,-2.186249942E-2,2.213750035E-2
2.350951983E0,3.121249937E-2,-3.038750030E-2,1.113750041E-2
2.353459057E0,3.244999796E-2,-2.186249942E-2,1.374999993E-3
2.355966827E0,2.626249939E-2,-3.574999981E-3,-5.912499968E-3
2.358473906E0,1.292499993E-2,1.361249946E-2,-1.319999993E-2
2.360980059E0,-1.787499990E-3,2.708750032E-2,-1.938750036E-2
2.363487134E0,-1.402499992E-2,2.213750035E-2,-2.667500079E-2
2.365995057E0,-2.378750034E-2,7.424999960E-3,-2.543750033E-2
2.368502117E0,-3.231250122E-2,-4.674999975E-3,-1.814999990E-2
2.371008348E0,-3.478749841E-2,-2.337499987E-3,-3.437499981E-3
2.373515423E0,-2.749999985E-2,5.087499972E-3,1.361249946E-2
2.376023346E0,-1.402499992E-2,7.424999960E-3,2.584999986E-2
2.378530420E0,5.499999970E-3,5.087499972E-3,2.942499891E-2
2.381036574E0,2.021249942E-2,-8.387500420E-3,2.584999986E-2
2.383543649E0,3.121249937E-2,-2.791249938E-2,1.966249943E-2
2.386051634E0,3.726249933E-2,-3.409999982E-2,8.662499487E-3
2.388558482E0,3.478749841E-2,-1.938750036E-2,-1.099999994E-3
2.391064867E0,2.626249939E-2,2.612499986E-3,-8.387500420E-3
2.393571716E0,1.168750040E-2,2.089999989E-2,-1.691249944E-2
2.396079639E0,-3.024999984E-3,2.461249940E-2,-2.419999987E-2
2.398586795E0,-1.773750037E-2,1.732499897E-2,-3.038750030E-2
2.401092949E0,-2.749999985E-2,1.374999993E-4,-2.667500079E-2
2.403600024E0,-3.602499887E-2,-7.149999961E-3,-1.567500085E-2
2.406107947E0,-3.726249933E-2,2.612499986E-3,1.374999993E-4
2.408615012E0,-2.873750031E-2,1.113750041E-2,1.856249943E-2
2.411121242E0,-1.278750040E-2,1.361249946E-2,2.708750032E-2
2.413628240E0,4.262499977E-3,1.374999993E-3,3.066249937E-2
2.416136000E0,1.897500083E-2,-1.691249944E-2,2.461249940E-2
2.418643079E0,2.873750031E-2,-3.162499890E-2,1.732499897E-2
2.421149463E0,3.616249934E-2,-2.433750033E-2,8.662499487E-3
2.423656514E0,3.121249937E-2,-8.387500420E-3,-4.674999975E-3
2.426164283E0,2.144999988E-2,8.662499487E-3,-1.086249948E-2
2.428671362E0,6.737499963E-3,2.337500080E-2,-2.062499896E-2
2.431177516E0,-3.024999984E-3,1.966249943E-2,-2.667500079E-2
2.433684822E0,-1.526249945E-2,5.087499972E-3,-2.667500079E-2
2.436192514E0,-2.502499893E-2,-7.149999961E-3,-2.186249942E-2
2.438699593E0,-2.983750030E-2,-2.337499987E-3,-3.437499981E-3
2.441205824E0,-2.749999985E-2,5.087499972E-3,1.113750041E-2
2.443712822E0,-1.649999991E-2,1.237499993E-2,2.708750032E-2
2.446220591E0,-1.787499990E-3,7.424999960E-3,3.066249937E-2
2.448727680E0,9.212499484E-3,-3.574999981E-3,2.832499892E-2
2.451234065E0,1.773750037E-2,-2.186249942E-2,2.089999989E-2
2.453741140E0,2.516249940E-2,-2.667500079E-2,9.899999946E-3
2.456248905E0,2.626249939E-2,-1.457499992E-2,1.374999993E-4
2.458755984E0,1.773750037E-2,2.612499986E-3,-8.387500420E-3
2.461262368E0,9.212499484E-3,1.842499897E-2,-1.691249944E-2
2.463769212E0,-4.262499977E-3,2.584999986E-2,-2.419999987E-2
2.466277212E0,-1.526249945E-2,1.842499897E-2,-2.914999984E-2
2.468784215E0,-2.131249942E-2,1.374999993E-3,-2.186249942E-2
2.471290445E0,-2.626249939E-2,-5.912499968E-3,-1.443750039E-2
2.473797515E0,-2.859999985E-2,-3.574999981E-3,1.374999993E-3
2.476305438E0,-2.007500082E-2,5.087499972E-3,1.842499897E-2
2.478812517E0,-5.499999970E-3,7.424999960E-3,2.832499892E-2
2.481318666E0,1.168750040E-2,2.612499986E-3,2.942499891E-2
2.483825741E0,2.392499894E-2,-1.691249944E-2,2.213750035E-2
2.486333510E0,3.121249937E-2,-3.286249936E-2,1.732499897E-2
2.488840589E0,3.244999796E-2,-2.914999984E-2,3.849999979E-3
2.491346974E0,2.749999985E-2,-1.086249948E-2,-2.337499987E-3
2.493853808E0,1.773750037E-2,1.237499993E-2,-9.624999948E-3
2.496361808E0,4.262499977E-3,2.461249940E-2,-1.814999990E-2
2.498868810E0,-9.074999951E-3,2.584999986E-2,-2.419999987E-2
2.501375041E0,-2.254999988E-2,1.113750041E-2,-2.791249938E-2
2.503882116E0,-3.107500076E-2,-2.337499987E-3,-2.309999987E-2
2.506390039E0,-3.478749841E-2,-5.912499968E-3,-1.086249948E-2
2.508897118E0,-3.231250122E-2,1.374999993E-3,7.562499959E-3
2.511403272E0,-1.883750036E-2,1.113750041E-2,2.461249940E-2
2.513910346E0,-3.024999984E-3,1.113750041E-2,3.313750029E-2
2.516418116E0,1.416249946E-2,-2.337499987E-3,3.066249937E-2
2.518925440E0,2.626249939E-2,-2.433750033E-2,2.213750035E-2
2.521431594E0,3.368749842E-2,-3.533750027E-2,1.237499993E-2
2.523938669E0,3.726249933E-2,-2.914999984E-2,2.612499986E-3
2.526446466E0,3.121249937E-2,-3.574999981E-3,-5.912499968E-3
2.528953545E0,1.897500083E-2,1.966249943E-2,-1.443750039E-2
2.531459699E0,1.924999990E-3,3.066249937E-2,-2.419999987E-2
2.533966774E0,-1.402499992E-2,1.966249943E-2,-2.914999984E-2
2.536474697E0,-2.378750034E-2,1.374999993E-4,-3.038750030E-2
2.538981776E0,-3.231250122E-2,-8.387500420E-3,-1.938750036E-2
2.541488007E0,-3.726249933E-2,-3.574999981E-3,-4.674999975E-3
2.543995082E0,-3.107500076E-2,1.113750041E-2,1.237499993E-2
2.546503005E0,-1.759999990E-2,1.842499897E-2,2.708750032E-2
2.549010084E0,-3.024999984E-3,9.899999946E-3,2.832499892E-2
2.551516224E0,1.168750040E-2,-1.209999993E-2,2.584999986E-2
2.554023299E0,2.516249940E-2,-3.038750030E-2,1.484999992E-2
2.556531068E0,3.121249937E-2,-3.038750030E-2,7.562499959E-3
2.559038133E0,3.368749842E-2,-1.457499992E-2,-1.099999994E-3
2.561544287E0,2.516249940E-2,6.324999966E-3,-9.624999948E-3
2.564051362E0,1.292499993E-2,1.966249943E-2,-1.567500085E-2
2.566559285E0,-1.787499990E-3,2.213750035E-2,-2.309999987E-2
2.569066364E0,-1.402499992E-2,1.113750041E-2,-2.419999987E-2
2.571572594E0,-2.131249942E-2,-4.674999975E-3,-2.309999987E-2
2.574079592E0,-2.626249939E-2,-7.149999961E-3,-1.086249948E-2
2.576587596E0,-2.502499893E-2,1.374999993E-4,5.087499972E-3
2.579094445E0,-1.759999990E-2,9.899999946E-3,1.732499897E-2
2.581600829E0,-3.024999984E-3,1.113750041E-2,2.832499892E-2
2.584107909E0,7.974999957E-3,-1.099999994E-3,2.584999986E-2
2.586615678E0,1.773750037E-2,-1.938750036E-2,2.337500080E-2
2.589122757E0,2.626249939E-2,-3.038750030E-2,1.484999992E-2
2.591628911E0,2.749999985E-2,-2.433750033E-2,6.324999966E-3
2.594136217E0,2.392499894E-2,-2.337499987E-3,-2.337499987E-3
2.596643986E0,1.168750040E-2,1.718750037E-2,-1.209999993E-2
2.599151065E0,-5.499999970E-4,2.708750032E-2,-1.814999990E-2
2.601657219E0,-1.031249948E-2,2.213750035E-2,-2.914999984E-2
2.604164294E0,-2.131249942E-2,8.662499487E-3,-2.791249938E-2
2.606672217E0,-2.626249939E-2,-7.149999961E-3,-2.309999987E-2
2.609179286E0,-3.107500076E-2,-7.149999961E-3,-8.387500420E-3
2.611685517E0,-2.749999985E-2,2.612499986E-3,1.113750041E-2
2.614192515E0,-1.278750040E-2,1.361249946E-2,2.461249940E-2
2.616700284E0,3.162499983E-3,1.113750041E-2,3.066249937E-2
2.619207348E0,1.526249945E-2,-7.149999961E-3,2.832499892E-2
2.621713732E0,2.749999985E-2,-2.914999984E-2,2.213750035E-2
2.624220807E0,3.244999796E-2,-3.767500073E-2,9.899999946E-3
2.626728591E0,3.244999796E-2,-1.938750036E-2,1.374999993E-3
2.629235670E0,2.516249940E-2,5.087499972E-3,-5.912499968E-3
2.631741824E0,1.168750040E-2,2.337500080E-2,-1.938750036E-2
2.634248899E0,-1.787499990E-3,2.584999986E-2,-2.419999987E-2
2.636756903E0,-1.526249945E-2,1.237499993E-2,-2.914999984E-2
2.639263905E0,-2.378750034E-2,-1.099999994E-3,-2.543750033E-2
2.641770136E0,-3.231250122E-2,-7.149999961E-3,-1.443750039E-2
2.644277125E0,-3.355000168E-2,1.374999993E-4,3.849999979E-3
2.646784894E0,-2.378750034E-2,9.899999946E-3,2.089999989E-2
2.649291973E0,-1.031249948E-2,1.237499993E-2,3.066249937E-2
2.651798367E0,4.262499977E-3,2.612499986E-3,3.313750029E-2
2.654305442E0,1.897500083E-2,-1.691249944E-2,2.584999986E-2
2.656813211E0,2.997500077E-2,-3.409999982E-2,1.484999992E-2
2.659320290E0,3.616249934E-2,-3.038750030E-2,3.849999979E-3
2.661826675E0,3.368749842E-2,-7.149999961E-3,-7.149999961E-3
2.664333519E0,1.897500083E-2,1.484999992E-2,-1.086249948E-2
2.666841005E0,4.262499977E-3,2.584999986E-2,-1.938750036E-2
2.669348320E0,-1.154999994E-2,2.213750035E-2,-2.667500079E-2
2.671854761E0,-2.131249942E-2,6.324999966E-3,-2.914999984E-2
2.674361836E0,-3.107500076E-2,-4.674999975E-3,-2.309999987E-2
2.676869759E0,-3.478749841E-2,-3.574999981E-3,-8.387500420E-3
2.679376838E0,-3.231250122E-2,7.424999960E-3,7.562499959E-3
2.681882992E0,-1.883750036E-2,1.361249946E-2,2.213750035E-2
2.684390062E0,-5.499999970E-3,8.662499487E-3,2.942499891E-2
2.686897831E0,9.212499484E-3,-5.912499968E-3,2.708750032E-2
2.689404910E0,2.392499894E-2,-2.791249938E-2,2.089999989E-2
2.691911290E0,3.368749842E-2,-3.162499890E-2,1.361249946E-2
2.694418134E0,3.726249933E-2,-2.186249942E-2,5.087499972E-3
2.696926134E0,2.997500077E-2,1.374999993E-3,-5.912499968E-3
2.699433151E0,1.897500083E-2,1.718750037E-2,-1.443750039E-2
2.701939382E0,3.162499983E-3,2.337500080E-2,-2.186249942E-2
2.704446457E0,-9.074999951E-3,1.484999992E-2,-2.791249938E-2
2.706954389E0,-1.883750036E-2,-1.099999994E-3,-2.419999987E-2
2.709461468E0,-2.749999985E-2,-7.149999961E-3,-1.814999990E-2
2.711967637E0,-2.859999985E-2,-3.574999981E-3,1.374999993E-4
2.714474712E0,-2.626249939E-2,8.662499487E-3,1.732499897E-2
2.716982481E0,-1.402499992E-2,1.237499993E-2,2.708750032E-2
2.719489560E0,6.874999963E-4,6.324999966E-3,3.066249937E-2
2.721995944E0,1.416249946E-2,-1.209999993E-2,2.461249940E-2
2.724502789E0,2.268750034E-2,-3.038750030E-2,1.608750038E-2
2.727010789E0,2.626249939E-2,-2.667500079E-2,6.324999966E-3
2.729517868E0,2.626249939E-2,-1.209999993E-2,-1.099999994E-3
2.732024021E0,1.773750037E-2,1.113750041E-2,-8.387500420E-3
2.734531096E0,5.499999970E-3,2.584999986E-2,-1.814999990E-2
2.737039019E0,-6.599999964E-3,2.461249940E-2,-2.419999987E-2
2.739546098E0,-1.526249945E-2,7.424999960E-3,-2.914999984E-2
2.742052329E0,-2.254999988E-2,-8.387500420E-3,-2.419999987E-2
2.744559404E0,-2.749999985E-2,-8.387500420E-3,-1.209999993E-2
2.747067312E0,-2.378750034E-2,3.849999979E-3,5.087499972E-3
2.749574391E0,-1.759999990E-2,1.237499993E-2,2.461249940E-2
2.752080545E0,-4.262499977E-3,1.237499993E-2,2.832499892E-2
2.754587635E0,1.168750040E-2,-2.337499987E-3,2.832499892E-2
2.757095404E0,2.392499894E-2,-2.791249938E-2,2.089999989E-2
2.759602483E0,2.997500077E-2,-3.409999982E-2,1.113750041E-2
2.762108652E0,3.121249937E-2,-1.814999990E-2,1.374999993E-4
2.764615727E0,2.626249939E-2,2.612499986E-3,-7.149999961E-3
2.767123650E0,1.168750040E-2,1.718750037E-2,-1.209999993E-2
2.769630806E0,-3.024999984E-3,2.461249940E-2,-2.186249942E-2
2.772136970E0,-1.402499992E-2,1.718750037E-2,-2.667500079E-2
2.774644044E0,-2.502499893E-2,2.612499986E-3,-2.791249938E-2
2.777151968E0,-2.983750030E-2,-4.674999975E-3,-1.814999990E-2
2.779659031E0,-3.231250122E-2,-1.099999994E-3,-1.099999994E-3
2.782165185E0,-2.749999985E-2,8.662499487E-3,1.484999992E-2
2.784672260E0,-1.278750040E-2,9.899999946E-3,2.832499892E-2
2.787179991E0,3.162499983E-3,5.087499972E-3,3.066249937E-2
2.789687070E0,1.773750037E-2,-1.457499992E-2,2.832499892E-2
2.792193455E0,3.121249937E-2,-3.409999982E-2,1.966249943E-2
2.794700530E0,4.097500071E-2,-3.286249936E-2,9.899999946E-3
2.797208299E0,3.849999979E-2,-1.457499992E-2,1.374999993E-3
2.799715378E0,2.749999985E-2,6.324999966E-3,-7.149999961E-3
2.802221532E0,1.168750040E-2,2.089999989E-2,-1.209999993E-2
2.804728607E0,-4.262499977E-3,2.213750035E-2,-2.419999987E-2
2.807236530E0,-1.759999990E-2,1.113750041E-2,-2.914999984E-2
2.809743609E0,-2.749999985E-2,-1.099999994E-3,-2.791249938E-2
2.812249840E0,-3.478749841E-2,-3.574999981E-3,-1.691249944E-2
2.814756838E0,-3.478749841E-2,5.087499972E-3,1.374999993E-4
2.817264838E0,-2.983750030E-2,1.361249946E-2,1.608750038E-2
2.819771691E0,-1.649999991E-2,1.484999992E-2,2.708750032E-2
2.822278076E0,1.924999990E-3,-2.337499987E-3,2.832499892E-2
2.824785150E0,1.526249945E-2,-2.062499896E-2,2.337500080E-2
2.827292920E0,2.749999985E-2,-2.914999984E-2,1.484999992E-2
2.829799979E0,3.492499888E-2,-2.062499896E-2,6.324999966E-3
2.832306132E0,3.121249937E-2,-5.912499968E-3,-1.099999994E-3
2.834813207E0,2.021249942E-2,1.113750041E-2,-1.086249948E-2
2.837321121E0,7.974999957E-3,1.842499897E-2,-1.938750036E-2
2.839828277E0,-4.262499977E-3,1.608750038E-2,-2.543750033E-2
2.842334431E0,-1.154999994E-2,3.849999979E-3,-2.667500079E-2
2.844841409E0,-1.883750036E-2,-5.912499968E-3,-2.062499896E-2
2.847349409E0,-2.626249939E-2,-2.337499987E-3,-7.149999961E-3
2.849856257E0,-2.749999985E-2,3.849999979E-3,1.361249946E-2
2.852362642E0,-1.883750036E-2,9.899999946E-3,2.337500080E-2
2.854869717E0,-5.499999970E-3,7.424999960E-3,3.066249937E-2
2.857377486E0,9.212499484E-3,-4.674999975E-3,2.708750032E-2
2.859884565E0,2.021249942E-2,-2.309999987E-2,1.966249943E-2
2.862390950E0,2.516249940E-2,-2.667500079E-2,8.662499487E-3
2.864898011E0,2.873750031E-2,-1.567500085E-2,-1.099999994E-3
2.867405780E0,2.144999988E-2,1.374999993E-4,-5.912499968E-3
2.869912859E0,7.974999957E-3,1.718750037E-2,-1.443750039E-2
2.872419013E0,-6.599999964E-3,2.461249940E-2,-2.062499896E-2
2.874926088E0,-1.759999990E-2,1.966249943E-2,-2.667500079E-2
2.877434011E0,-2.378750034E-2,1.374999993E-3,-2.543750033E-2
2.879941080E0,-2.859999985E-2,-4.674999975E-3,-1.443750039E-2
2.882447233E0,-2.983750030E-2,-2.337499987E-3,-2.337499987E-3
2.884954308E0,-2.131249942E-2,7.424999960E-3,1.361249946E-2
2.887462093E0,-6.599999964E-3,1.113750041E-2,2.584999986E-2
2.889969172E0,7.974999957E-3,2.612499986E-3,2.942499891E-2
2.892475556E0,2.268750034E-2,-1.333750039E-2,2.461249940E-2
2.894982631E0,3.244999796E-2,-3.162499890E-2,1.608750038E-2
2.897490400E0,3.492499888E-2,-3.038750030E-2,8.662499487E-3
2.899997479E0,2.873750031E-2,-1.333750039E-2,-1.099999994E-3
2.902503633E0,2.144999988E-2,9.899999946E-3,-7.149999961E-3
2.905010708E0,7.974999957E-3,2.089999989E-2,-1.567500085E-2
2.907518631E0,-4.262499977E-3,2.213750035E-2,-2.309999987E-2
2.910025710E0,-1.883750036E-2,9.899999946E-3,-2.667500079E-2
2.912531864E0,-2.859999985E-2,-1.099999994E-3,-2.419999987E-2
2.915038963E0,-3.478749841E-2,-5.912499968E-3,-1.086249948E-2
2.917546732E0,-3.478749841E-2,2.612499986E-3,5.087499972E-3
2.920053811E0,-2.502499893E-2,1.237499993E-2,2.337500080E-2
2.922560196E0,-9.074999951E-3,1.237499993E-2,2.942499891E-2
2.925067280E0,7.974999957E-3,-2.337499987E-3,2.942499891E-2
2.927575049E0,2.268750034E-2,-2.309999987E-2,2.461249940E-2
2.930082113E0,3.368749842E-2,-3.162499890E-2,1.237499993E-2
2.932588497E0,3.602499887E-2,-2.667500079E-2,3.849999979E-3
2.935095341E0,3.121249937E-2,-4.674999975E-3,-5.912499968E-3
2.937603331E0,1.897500083E-2,1.732499897E-2,-1.209999993E-2
2.940110333E0,3.024999984E-3,2.584999986E-2,-2.186249942E-2
2.942616564E0,-9.074999951E-3,1.842499897E-2,-2.914999984E-2
2.945123634E0,-2.007500082E-2,2.612499986E-3,-2.791249938E-2
2.947631557E0,-2.983750030E-2,-4.674999975E-3,-2.186249942E-2
2.950138636E0,-3.478749841E-2,1.374999993E-4,-4.674999975E-3
2.952644814E0,-2.983750030E-2,9.899999946E-3,1.237499993E-2
2.955151889E0,-2.007500082E-2,1.484999992E-2,2.584999986E-2
