Mean Acceleration y,Standard deviation Acceleration y,Variance Acceleration y,Peak to peak Acceleration y,Root mean square Acceleration y,Zero crossing rate Acceleration y,Mean absolute Acceleration y,Signal magnitude area Acceleration y,Mean frequency Acceleration y,Median frequency Acceleration y,a1 absolute mean Acceleration y,a2 absolute mean Acceleration y,a3 absolute mean Acceleration y,d1 absolute mean Acceleration y,d2 absolute mean Acceleration y,d3 absolute mean Acceleration y,a1 std Acceleration y,a2 std Acceleration y,a3 std Acceleration y,d1 std Acceleration y,d2 std Acceleration y,d3 std Acceleration y,a1 var Acceleration y,a2 var Acceleration y,a3 var Acceleration y,d1 var Acceleration y,d2 var Acceleration y,d3 var Acceleration y,a1 energy Acceleration y,a2 energy Acceleration y,a3 energy Acceleration y,d1 energy Acceleration y,d2 energy Acceleration y,d3 energy Acceleration y,Mean Gyroscope x,Standard deviation Gyroscope x,Variance Gyroscope x,Peak to peak Gyroscope x,Root mean square Gyroscope x,Zero crossing rate Gyroscope x,Mean absolute Gyroscope x,Signal magnitude area Gyroscope x,Mean frequency Gyroscope x,Median frequency Gyroscope x,a1 absolute mean Gyroscope x,a2 absolute mean Gyroscope x,a3 absolute mean Gyroscope x,d1 absolute mean Gyroscope x,d2 absolute mean Gyroscope x,d3 absolute mean Gyroscope x,a1 std Gyroscope x,a2 std Gyroscope x,a3 std Gyroscope x,d1 std Gyroscope x,d2 std Gyroscope x,d3 std Gyroscope x,a1 var Gyroscope x,a2 var Gyroscope x,a3 var Gyroscope x,d1 var Gyroscope x,d2 var Gyroscope x,d3 var Gyroscope x,a1 energy Gyroscope x,a2 energy Gyroscope x,a3 energy Gyroscope x,d1 energy Gyroscope x,d2 energy Gyroscope x,d3 energy Gyroscope x,Mean Gyroscope z,Standard deviation Gyroscope z,Variance Gyroscope z,Peak to peak Gyroscope z,Root mean square Gyroscope z,Zero crossing rate Gyroscope z,Mean absolute Gyroscope z,Signal magnitude area Gyroscope z,Mean frequency Gyroscope z,Median frequency Gyroscope z,a1 absolute mean Gyroscope z,a2 absolute mean Gyroscope z,a3 absolute mean Gyroscope z,d1 absolute mean Gyroscope z,d2 absolute mean Gyroscope z,d3 absolute mean Gyroscope z,a1 std Gyroscope z,a2 std Gyroscope z,a3 std Gyroscope z,d1 std Gyroscope z,d2 std Gyroscope z,d3 std Gyroscope z,a1 var Gyroscope z,a2 var Gyroscope z,a3 var Gyroscope z,d1 var Gyroscope z,d2 var Gyroscope z,d3 var Gyroscope z,a1 energy Gyroscope z,a2 energy Gyroscope z,a3 energy Gyroscope z,d1 energy Gyroscope z,d2 energy Gyroscope z,d3 energy Gyroscope z,Anomaly
9.626596057029001,0.4927294421060269,0.24278230311811652,1.9390497169999996,9.639185192018115,0.0,9.626596057029001,9626.596057029,5.296915252880859,199.20000000000002,27.228125406675563,19.25319211405801,13.614062703337774,0.7465896915783017,0.6870211672475205,0.0607137688789289,0.1722867322192857,0.6091076964358503,0.6929905993558811,0.8440033492919019,0.7677628251832687,0.06959217509401341,0.029682718098799854,0.37101218585738793,0.4802359707956234,0.7123416536159481,0.5894597557333944,0.00484307083431582,741400.49587975,371056.41876668285,185822.9392612083,712.3416536159482,589.4597557333943,4.84307083431582,0.0011794749696812002,0.027309494390500334,0.0007458084838647691,0.11494999751,0.027321307373275698,0.1,0.0223464999427778,22.3464999427778,49.02095026291049,197.20000000000002,0.03008163128643383,0.0387160947771446,0.031524260478897455,0.0449427304001419,0.026023893143818675,0.002348967201645278,0.034214412071877774,0.045942993946948764,0.03850324529142551,0.05523487478208753,0.029227403290972082,0.002761422240450495,0.0011706259934242556,0.002110758692809371,0.0014824998979716805,0.003050891392192889,0.0008542411031331258,7.625452790054632e-06,1.1817552830570912,2.1163233376257886,1.4852822203798892,3.050891392192889,0.8542411031331256,0.007625452790054632,0.0013488749358339,0.011922180826058153,0.00014213839564922867,0.07562499866,0.01199231924383688,0.0695,0.0104576999431251,10.4576999431251,53.530209882483575,193.60000000000002,0.01624600821438156,0.019401661490264056,0.014703179376999706,0.02195106114091032,0.007410612897255128,0.0010301823422929973,0.01886182642669967,0.02217954493459787,0.016794069229162028,0.025061842128230035,0.008494074937379666,0.0013970516215470587,0.000355768496150946,0.000491932213505846,0.0002820407612738869,0.0006280959308603258,7.214930904182138e-05,1.951753233267266e-06,0.3703242048911133,0.4992100678759295,0.28567968845892877,0.628095930860326,0.07214930904182137,0.001951753233267266,ok
9.62560229775821,0.08655140924929103,0.0074911464430382595,0.9644716226846217,9.625991416007556,0.0,9.62560229775821,9625.60229775821,2.340291845471685,199.20000000000002,27.22531463099859,19.251204595516427,13.612657315499291,0.1387951808610244,0.04338207305193237,0.015756060267927002,0.14546041234469742,0.15408480077223724,0.11942713229629938,0.16225141015883598,0.06916324188477416,0.026822620258988412,0.0211587315594894,0.023742125829020043,0.014262839928517795,0.026325520098530824,0.0047835540280117776,0.0007194529575578956,741238.9154884254,370632.6205042618,185318.70202914483,26.32552009853082,4.783554028011777,0.7194529575578958,0.0010810250106816004,0.03047123637717163,0.0009284962463534677,0.13433749602,0.030475176212465666,0.084,0.0251765249380182,25.1765249380182,46.50079665669947,196.0,0.035624613660377245,0.044677937724968086,0.03552292431488364,0.05188482395910259,0.027255042357669453,0.0024560254320125665,0.03994958062426382,0.05240792208307249,0.042974113865561644,0.0624276509415024,0.030772692894742108,0.002891545898631286,0.0015959689920545554,0.002746590297065397,0.0018467744625302576,0.003897211602074065,0.0009469586279941115,8.36103768389141e-06,1.6053179126443087,2.751264757360274,1.8491116926776958,3.897211602074065,0.9469586279941113,0.008361037683891409,0.0009318374583851,0.012598988571326403,0.00015873451302041332,0.05376249924,0.012627117626609903,0.067,0.0111370874338579,11.1370874338579,50.3441467669522,192.4,0.017353065544866358,0.0209190567726039,0.01569435046422931,0.02370840089658671,0.007304269849001995,0.0010034173419471845,0.019597727495935236,0.02368487981306609,0.01776372769424451,0.027163875653398957,0.008374157356476963,0.0012655178463825156,0.00038407092300493596,0.0005609735317593855,0.00031555002159526935,0.0007378761405133205,7.012651143103722e-05,1.6015354195126405e-06,0.39101749139573283,0.564446815954784,0.31728666369296854,0.7378761405133205,0.07012651143103721,0.0016015354195126406,ok
9.628196765112087,0.08748352118422068,0.007653366478789988,0.8171042541041835,9.628594202384564,0.0,9.628196765112087,9628.196765112087,2.853746796740523,199.20000000000002,27.232652892836565,19.256393530224184,13.616326446418276,0.1238951898532537,0.05886891349319156,0.018477038648901413,0.14782515669578875,0.14985667850211673,0.1210717471146158,0.15186102604428578,0.08282337717746088,0.02546301255141146,0.021852276952134497,0.022457024091686775,0.014658367949385478,0.023061771231223244,0.006859711807079948,0.0006483650081933374,741639.2358586718,370831.14881495136,185419.00426337915,23.061771231223243,6.8597118070799485,0.6483650081933374,0.0009124620243315865,0.016307158491141102,0.0002659234180551954,0.07287408013966587,0.01633266680616006,0.1335,0.014519370326189954,14.519370326189954,63.63659449047622,190.0,0.0031627991726095976,0.017492326848019088,0.020361481765082894,0.024589164669377505,0.022895232866113134,0.0021852538052699213,0.0031969210137826427,0.019715275796008482,0.022910882471003237,0.027697723651177366,0.025712350563242035,0.002634065395961432,1.0220303968365041e-05,0.00038869209971267784,0.0005249085356001234,0.00076716389545699,0.000661124971487053,6.938300510201456e-06,0.016880999535143423,0.39202244749606696,0.526573709491818,0.7671638954569899,0.6611249714870531,0.006938300510201456,0.0009074999901027001,0.014424476803629488,0.00020806553105844517,0.06599999964,0.01444579598912511,0.067,0.0126868499329223,12.6868499329223,48.30670172220266,193.20000000000002,0.020139714859769696,0.024143275686062247,0.01791422104613085,0.02726539731830023,0.007532541636195298,0.0010549223154788958,0.022840281923067987,0.027427003066112413,0.020346583469323328,0.03134968127511275,0.008702092883875702,0.0013158541638908913,0.0005216784783252262,0.0007522404971885397,0.00041398345887414125,0.000982802516051155,7.572642055960011e-05,1.7314721806289964e-06,0.5282669281815175,0.7555347221166853,0.415630571338214,0.982802516051155,0.0757264205596001,0.0017314721806289963,ok
9.628111405604267,0.08607008141600264,0.007408058914957323,0.8516219354033545,9.628496107785573,0.0,9.628111405604267,9628.111405604268,4.143505245791557,199.20000000000002,27.232411459689295,19.25622281120854,13.616205729844642,0.10722063228761902,0.06481776631805568,0.020365279965840723,0.14224633663509756,0.14020807031721017,0.11833502133814539,0.1381397324379686,0.09136767244555755,0.02851211242286137,0.0202340202861055,0.019658302982075753,0.014003177275099324,0.019082585678033556,0.008348051568118695,0.0008129405548138856,741624.467930103,370821.77525789035,185415.06165472916,19.082585678033553,8.348051568118695,0.8129405548138857,0.0009277125551207003,0.0329876120085369,0.0010881825460257678,0.16981249303,0.03298416307964582,0.0925,0.027054087290969298,27.0540872909693,49.186121763097525,194.0,0.03729064374433482,0.0463004910868179,0.03781944460930889,0.05632669795952831,0.029849691400404325,0.00273006924461177,0.04324028246082802,0.056481886279197105,0.046511604180760543,0.06716163285699359,0.033711350748347996,0.003295360904612151,0.0018697220272921914,0.003190203477656154,0.0021633293234677416,0.004510684928017601,0.001136455169278143,1.0859403491646213e-05,1.8766072319716198,3.1936460799958684,2.1650506246375985,4.5106849280176,1.1364551692781426,0.010859403491646215,0.0005890500269524001,0.015867361828029843,0.0002517731713816186,0.06847500056,0.015870361626141024,0.0665,0.0137992249146356,13.7992249146356,48.61046066494606,191.20000000000002,0.022254602424369663,0.026588282619338436,0.01954126774097652,0.029809870428267368,0.00809029834169366,0.0011141598421468596,0.025303198426008793,0.03021755903314596,0.022379088019231174,0.03443762328118041,0.009409903677677144,0.0014897032751437118,0.0006402518505859739,0.000913100873921661,0.0005008235805724963,0.0011859498972564993,8.854628722316186e-05,2.2192158479739014e-06,0.6430276900599949,0.9144887936586714,0.5015175404410015,1.1859498972564992,0.08854628722316185,0.0022192158479739012,ok
9.666013058738999,0.5432904433317293,0.29516450581558695,2.463000298999999,9.6812539370178,0.0,9.666013058738999,9666.013058739,8.281719163918854,199.20000000000002,27.339613523488296,19.33202611747801,13.669806761744141,0.8156513623162307,0.6565489199935569,0.05814046454486019,0.47987620387369434,0.7483186002570462,0.7645843681310279,0.9432286488105337,0.78051123277598,0.0717595054969055,0.23028117104422746,0.5599807274906649,0.5845892559903232,0.8896802839369452,0.60919778448948,0.005149426629160411,747684.7487847484,374287.21453434246,187448.20615941615,889.6802839369453,609.19778448948,5.149426629160412,0.0024747249695202004,0.05448305328723816,0.002968403095500033,0.3433375061,0.05451200744862823,0.0855,0.0418038497495168,41.8038497495168,40.69672242758333,194.8,0.07456410001238739,0.07777704033352165,0.05881552917048279,0.08013041266894248,0.02677194873602155,0.0026713945885203255,0.10587853331369636,0.10410610854232392,0.07685705387290806,0.10230298067496718,0.031239904356742603,0.004884941635878489,0.011210263816659509,0.010838081835826132,0.005907006730023091,0.010465899854982709,0.0009759316242184255,2.3862654785939207e-05,11.259257926057643,10.8625788905252,5.919255257372625,10.465899854982709,0.9759316242184255,0.023862654785939207,-0.0017003249449249,0.01934063030858135,0.0003740599807332155,0.09157499671,0.019405592639000133,0.07,0.0161702748969819,16.1702748969819,42.411080978513986,192.8,0.029306558289704986,0.031066782001636088,0.02282588140755809,0.03303701699323709,0.009706009865870826,0.0011747774896446676,0.03448727616190821,0.03679584668051423,0.027292825534891207,0.03896788997114107,0.01165599924587569,0.0015727415003582393,0.0011893722170677225,0.00135393433293591,0.0007448983256780095,0.0015184964488029569,0.00013586231841985466,2.4735158269490857e-06,1.2125010564143937,1.3654987526092455,0.7506805355146773,1.518496448802957,0.1358623184198547,0.0024735158269490855,ok
9.717255957983896,0.25951571171361193,0.06734840462622253,1.5340263387877737,9.720720742702145,0.0,9.717255957983896,9717.255957983896,4.552411643777586,199.20000000000002,27.484550329663193,19.4345119159678,13.742275164831591,0.3249437524796163,0.10758796127825684,0.02170945523298256,0.5516316601525038,0.4926533616353188,0.3650304546395793,0.42557864253080396,0.15423077156698733,0.03807330348242897,0.3042974884826074,0.2427073347305802,0.13324723281437795,0.18111718097836182,0.023787130898148233,0.001449576438065138,755704.8043122718,377942.960746625,188983.3739387615,181.1171809783618,23.787130898148234,1.449576438065138,0.0034431373590292002,0.08884039943597409,0.007892616571943427,0.4409624934,0.0888626983061207,0.067,0.07124108706560879,71.2410870656088,33.55518926751762,196.0,0.13143374974618854,0.13949642673835264,0.1004982829507981,0.14677059753733437,0.028531511241747264,0.0025939542849543083,0.1638259380916453,0.1740874058373625,0.12551401185578087,0.18377679872804445,0.03465702631616984,0.00395989123713415,0.026838937991607602,0.03030642487118256,0.0157537671721331,0.033773911750728164,0.0012011094730796888,1.5680738609931828e-05,26.93377955059274,30.353845650675126,15.777477561879389,33.77391175072816,1.2011094730796885,0.015680738609931827,0.0033096250429643,0.03012023291658098,0.0009072284309490884,0.2113374993,0.030286545204812575,0.0705,0.0231684748413387,23.1684748413387,35.96442210783476,192.8,0.04558381872890738,0.04549624662705027,0.032796768915628605,0.04699618170815476,0.011311186780891722,0.001188109757697401,0.058756355418459,0.05855496579257761,0.04254762796973993,0.05835288112747349,0.01385342097578695,0.0015302807536139312,0.003452309302060276,0.003428684018969934,0.0018103006458513957,0.0034050587358770523,0.00019191727273237385,2.3417591848812212e-06,3.539938245460408,3.4724984906699996,1.8322078817014282,3.4050587358770525,0.19191727273237388,0.002341759184881221,ok
9.712808264759001,0.5636083567127776,0.3176543797564776,2.9160003640000003,9.729130542517531,0.0,9.712808264759001,9712.808264759002,11.09181073862035,199.20000000000002,27.471970353503348,19.42561652951801,13.735985176751669,0.7990135335003177,0.5636778694871295,0.0562776590611147,0.7467498168095722,0.8751450752096607,0.7934793592615271,0.9869764518072471,0.7023817227718989,0.07116148662942733,0.5576352889051297,0.7658789026637227,0.6296094935740837,0.9741225164220232,0.4933400844840206,0.005063957179310165,755266.790392672,378120.456454547,189306.89826951563,974.1225164220233,493.3400844840207,5.063957179310166,-0.0010600094818312953,0.02217541556778495,0.0004917490556039591,0.211416325249555,0.022200735927115824,0.1065,0.017261581217306487,17.261581217306485,46.37070825918159,186.0,0.027276891937961047,0.028447377168233035,0.02421593468436846,0.02908760167330202,0.018899277630839446,0.0024395918869598433,0.03653934718119692,0.036824848279989136,0.031054555591753165,0.03710815286780195,0.023931180396249044,0.0043718060577486355,0.0013351238924280433,0.001356069450844219,0.0009643854230012879,0.0013770150092601576,0.0005727013951578146,1.9112688206567664e-05,1.3441128532406212,1.3605639312505082,0.9666326632044322,1.3770150092601574,0.5727013951578146,0.01911268820656766,0.017138137484120602,0.04429795358649358,0.0019623086919511395,0.26015000039999997,0.047476964305690476,0.064,0.036462112268583396,36.4621122685834,30.542076306416455,190.4,0.0798997352709898,0.07175136232810968,0.051566974024234914,0.06577736410584883,0.014839756808229493,0.0013328883072464706,0.08899703668527677,0.08651584247942208,0.06258929339400075,0.08396135695118188,0.0187042320129805,0.0018091763203360036,0.007920472538760498,0.007484990999924173,0.003917419647560307,0.0070495094610837795,0.00034984829519540457,3.273118958064522e-06,10.27019859015746,8.659854025622653,4.504851160409546,7.049509461083778,0.3498482951954046,0.0032731189580645225,ok
9.682292681817868,0.34766017721703607,0.12086759882258091,2.4768085611090473,9.688532354036209,0.0,9.682292681817868,9682.292681817868,7.917621679745304,199.20000000000002,27.385659250985203,19.364585363635744,13.692829625492596,0.42167302774756016,0.22145422419482821,0.04076289738471077,0.7119776249597513,0.6316848380207187,0.4885850397654868,0.5395732857796279,0.28000883482483946,0.05495322158445017,0.5069121384433282,0.39902573458526164,0.23871534108264228,0.2911393307270241,0.07840494757996422,0.0030198565625096803,750481.2447495149,375386.19204012083,187732.29849385034,291.139330727024,78.40494757996422,3.019856562509681,-0.0044041251546289,0.08805369500299087,0.00775345320367974,0.5240124911999999,0.08811978250571034,0.073,0.0695246746004359,69.5246746004359,34.675884894685474,188.8,0.11848120323563949,0.1362272542177962,0.09817090071583481,0.1533752760226381,0.027668469994974264,0.0033089535393796142,0.15006217736645222,0.17243811980205265,0.12437082792563774,0.19222682759112333,0.034659782413420506,0.004826661583700617,0.02251865707596056,0.029734905160867065,0.015468102838908593,0.03695115324574745,0.0012013005169456536,2.3296662043571344e-05,22.67382762298164,29.812490434377608,15.50689547566386,36.95115324574744,1.2013005169456537,0.023296662043571344,0.027742968495977904,0.023342690984776034,0.0005448812224107443,0.1443296147147619,0.03625677210369901,0.0315,0.03011297868216307,30.11297868216307,25.064076824912174,191.20000000000002,0.08236505561398454,0.05947628253628039,0.042571669760095174,0.020050081571022314,0.008964683346857925,0.0012134321814035796,0.05862573152010501,0.045196277820345035,0.0329590902537239,0.025464301705720414,0.011397356355411803,0.0018603264413429696,0.0034369763962674342,0.0020427035288138125,0.0010863016303531178,0.0006484306613599556,0.00012989973189224584,3.4608144683597975e-06,9.594354804018023,5.121392732689105,2.6256462322907637,0.6484306613599556,0.12989973189224582,0.003460814468359798,ok
9.662818050006,0.5799855154485332,0.33638319813010076,3.9818997400000002,9.68019108708365,0.0,9.662818050006,9662.818050006,12.62082650735027,199.20000000000002,27.330576674124075,19.32563610001201,13.665288337062034,0.8051362691589518,0.49188222961419703,0.06593602333814551,0.9415278507645561,0.9798733792439867,0.8158379161829244,1.0167738120823617,0.6091232811279006,0.08063575126582634,0.8864746937653244,0.9601518393510297,0.6655915054816964,1.0338289849364977,0.3710311716120194,0.006502124382204215,747846.8960339404,374440.36250943836,187405.69684052528,1033.8289849364976,371.0311716120194,6.502124382204215,-0.0019127625982235995,0.06463989307557488,0.004178315776821755,0.5069624931,0.06463587333518513,0.076,0.05124611221132559,51.246112211325595,35.95286724060819,184.8,0.08605400584159757,0.09884224256189648,0.07227309304193305,0.11123075813998119,0.025124188064803057,0.00324433883153109,0.10841612598114729,0.1250166762260778,0.09125861369019637,0.1396577326769344,0.03204839794270624,0.00448780006610463,0.01175405637276,0.01562916933461596,0.008328134572656498,0.01950428229646207,0.0010270998106940573,2.0140349433328722e-05,11.783325658817306,15.643803977644613,8.335451894170825,19.504282296462073,1.027099810694057,0.020140349433328722,0.0268827625054049,0.05629206675824997,0.0031687967799152715,0.382524997,0.06235632207769602,0.06,0.0502899372695041,50.2899372695041,29.37271987385676,187.60000000000002,0.11076071931274255,0.09810204105400704,0.07115268306827884,0.08787453216272914,0.02154799772679805,0.001614321040901343,0.11038239007103948,0.10918553062842928,0.07954119434542269,0.10797540534503501,0.027057773322630537,0.002110537461021159,0.012184272037795114,0.011921480098611669,0.006326801597896303,0.011658688159424615,0.0007321230971788568,4.454368374373641e-06,17.96573539717115,14.812211778299684,7.772167437740311,11.658688159424615,0.7321230971788567,0.004454368374373642,ok
9.705093311859999,0.8706288490016995,0.757994592714024,7.015950677,9.744027544605515,0.0,9.705093311859999,9705.093311859999,13.165771513808375,199.20000000000002,27.450149171457678,19.41018662372001,13.725074585728832,1.243428133433759,0.6969528971692831,0.07565828936315898,1.249633447529603,1.4620774494605535,1.2267042188236017,1.6473485312031333,0.9337751403508039,0.09833593322337195,1.5615837531847208,2.1376704682210774,1.504803240479623,2.7137571832571203,0.8719360127371636,0.009669955762911468,755072.2732884634,378893.01523586025,189882.4756242991,2713.7571832571202,871.9360127371635,9.669955762911467,0.0156702005789045,0.0446193562598749,0.0019908869530456375,0.34904687671334267,0.04729103656327208,0.0725,0.034434137908188174,34.43413790818818,35.097047396175086,182.4,0.07537920037358542,0.06430990205500103,0.048478544348648525,0.051689022425164294,0.025744180450025467,0.0035777851187823984,0.09132129162701942,0.08149104956472406,0.06282388920274369,0.07029938843185343,0.03539619965413406,0.005910401977237577,0.008339578304427128,0.006640791159160312,0.003946841054558615,0.004942004013892607,0.0012528909499553206,3.493285153253386e-05,10.304019793891921,7.623011903892706,4.437951426924813,4.942004013892609,1.2528909499553205,0.03493285153253386,0.013175800135309298,0.0637004671312658,0.004057749512741475,0.4886749983,0.06501763970211738,0.07,0.0506973497403417,50.6973497403417,27.059002817224943,187.20000000000002,0.10842993615336811,0.09784599371728257,0.07168145417827122,0.09045235712912805,0.025824205077820305,0.001913981855537013,0.13462444851413527,0.12311816006195075,0.09000596236617417,0.11041929422135298,0.032311997553226446,0.002512024083532141,0.018123742137735058,0.015158081337040125,0.008101073261461162,0.012192420536341717,0.0010440651858797119,6.310264996245494e-06,19.51255581137999,15.852488173862593,8.448276679872395,12.192420536341716,1.0440651858797119,0.0063102649962454935,ok
