"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.139448145E0,2.700000107E-1,8.935050011E0,2.116050005E0
7.141955539E0,2.490000129E-1,8.815050125E0,1.869000077E0
7.144462003E0,1.819500029E-1,8.892000198E0,1.660950065E0
7.146967849E0,8.400000632E-2,9.202950478E0,1.422000051E0
7.149474308E0,7.050000131E-3,9.486000061E0,1.149000049E0
7.151981938E0,-1.095000096E-2,9.625050545E0,1.012050033E0
7.154488401E0,9.105000645E-2,9.547950745E0,1.024049997E0
7.156994248E0,2.580000162E-1,9.366000175E0,1.138950109E0
7.159500707E0,4.690500200E-1,9.136050224E0,1.042950034E0
7.162008063E0,7.279500365E-1,9.103050232E0,8.850000501E-1
7.164514603E0,9.430500269E-1,9.493050575E0,1.197000027E0
7.167020372E0,9.360000491E-1,1.000305080E1,1.728000045E0
7.169526909E0,8.260500431E-1,1.012305069E1,1.963050127E0
7.172034294E0,6.300000548E-1,9.634050369E0,1.879050136E0
7.174540757E0,4.500000179E-1,8.626049995E0,1.422000051E0
7.177046603E0,2.490000129E-1,7.839000225E0,9.619500637E-1
7.179553294E0,1.699500084E-1,8.218950272E0,1.105949998E0
7.182060678E0,2.059500068E-1,9.463950157E0,1.881000042E0
7.184567205E0,3.570000231E-1,1.038795090E1,2.266950130E0
7.187072743E0,5.239500403E-1,1.046505070E1,1.945950150E0
7.189579510E0,6.150000095E-1,9.723000526E0,1.194000006E0
7.192086818E0,6.940500140E-1,8.779950142E0,6.840000153E-1
7.194593358E0,7.009500265E-1,8.242950439E0,5.670000315E-1
7.197099128E0,7.039500475E-1,8.650050163E0,8.470500112E-1
7.199605664E0,7.230000496E-1,9.802050591E0,1.656000137E0
7.202113049E0,7.969500422E-1,1.062105083E1,2.125950098E0
7.204619757E0,7.200000286E-1,1.056300068E1,1.915050149E0
7.207125373E0,5.190000534E-1,9.675000191E0,1.407000065E0
7.209632063E0,3.469500244E-1,8.499000549E0,1.114950061E0
7.212139447E0,1.530000120E-1,8.013000488E0,1.270950079E0
7.214646031E0,2.100000158E-2,8.571000099E0,1.618050098E0
7.217151800E0,5.505000427E-2,9.771000862E0,2.205000162E0
7.219658337E0,1.600500047E-1,1.055595016E1,2.547000170E0
7.222165721E0,1.120500043E-1,1.044795036E1,2.145000219E0
7.224672166E0,-4.200000316E-2,9.652950287E0,1.494000077E0
7.227178012E0,-1.069500074E-1,8.935050011E0,1.168050051E0
7.229684472E0,-1.170000061E-1,8.800950050E0,1.300050020E0
7.232192087E0,-6.599999964E-2,9.028950691E0,1.312050104E0
7.234698560E0,8.400000632E-2,9.400050163E0,1.495950103E0
7.237204176E0,2.509500086E-1,9.907050133E0,2.020050049E0
7.239710866E0,3.660000265E-1,1.022295094E1,2.059050083E0
7.242218251E0,3.210000098E-1,1.035300064E1,1.881000042E0
7.244724694E0,1.750500053E-1,1.012500095E1,1.765950084E0
7.247230540E0,9.000000544E-3,9.663000107E0,1.585050106E0
7.249737077E0,-2.290500104E-1,9.085950851E0,1.387950063E0
7.252244462E0,-3.300000131E-1,8.764950752E0,1.173000097E0
7.254751151E0,-2.719500065E-1,9.213000298E0,1.624950051E0
7.257256766E0,-2.100000158E-2,1.003395081E1,2.086950064E0
7.259763457E0,2.220000178E-1,1.056105042E1,2.029950142E0
7.262270841E0,3.850500286E-1,1.045605087E1,2.017950058E0
7.264777382E0,4.950000346E-1,9.763950348E0,1.909950137E0
7.267283151E0,4.980000257E-1,9.031050682E0,1.719000101E0
7.269789687E0,4.260000288E-1,8.643000603E0,1.402950048E0
7.272296995E0,3.349500299E-1,9.112050056E0,1.486050129E0
7.274803536E0,3.010500073E-1,1.009200001E1,2.180999994E0
7.277309290E0,3.210000098E-1,1.069995022E1,2.299950123E0
7.279815826E0,2.490000129E-1,1.060395050E1,2.004000187E0
7.282323211E0,2.179500163E-1,9.958050728E0,1.615950108E0
7.284829674E0,2.220000178E-1,9.213000298E0,1.168050051E0
7.287335502E0,2.010000050E-1,8.779950142E0,8.470500112E-1
7.289842192E0,2.110500038E-1,8.860950470E0,6.910500526E-1
7.292349576E0,2.610000074E-1,9.634050369E0,1.395000100E0
7.294856117E0,3.589500189E-1,1.051095009E1,2.205000162E0
7.297361905E0,4.810500145E-1,1.082895088E1,2.146950006E0
7.299868442E0,5.190000534E-1,1.045095062E1,1.893000126E0
7.302375749E0,5.620500445E-1,9.591000557E0,1.543950081E0
7.304882290E0,6.270000339E-1,8.796000481E0,1.222950101E0
7.307388136E0,6.850500107E-1,8.466000557E0,1.089000106E0
7.309894826E0,7.680000067E-1,8.905950546E0,1.261050105E0
7.312401980E0,8.520000577E-1,9.958050728E0,2.193000078E0
7.314908674E0,8.860500455E-1,1.075200081E1,2.676000118E0
7.317414281E0,7.680000067E-1,1.084605026E1,2.298000097E0
7.319920971E0,5.170500278E-1,1.036200047E1,1.783050060E0
7.322428356E0,2.580000162E-1,9.523950577E0,1.249050021E0
7.324934819E0,1.395000052E-2,8.947050095E0,9.000000358E-1
7.327440685E0,-1.879500151E-1,8.722050667E0,7.300500274E-1
7.329947221E0,-1.690500081E-1,9.109950066E0,1.042950034E0
7.332454606E0,9.000000544E-3,1.008195019E1,1.936050057E0
7.334961069E0,3.280500174E-1,1.089600086E1,2.323950052E0
7.337466915E0,5.269500017E-1,1.101600075E1,2.166000128E0
7.339973375E0,5.959500074E-1,1.037205029E1,1.960050106E0
7.342480990E0,6.010500193E-1,9.400050163E0,1.573050022E0
7.344987454E0,5.070000291E-1,8.677050591E0,1.338000059E0
7.347493088E0,4.279500246E-1,8.680950165E0,1.266000032E0
7.349999778E0,4.090500176E-1,9.481050491E0,1.800000072E0
7.352507163E0,4.909500182E-1,1.044600010E1,2.559000015E0
7.355013704E0,5.740500093E-1,1.105395031E1,2.655000210E0
7.357519492E0,4.999500215E-1,1.102095032E1,2.322000027E0
7.360026028E0,3.540000021E-1,1.034805012E1,1.801950097E0
7.362533413E0,2.149500102E-1,9.364050865E0,1.060050011E0
7.365040107E0,-4.500000179E-2,8.667000771E0,4.980000257E-1
7.367545737E0,-1.980000138E-1,8.557050705E0,2.200500071E-1
7.370052427E0,-1.519500017E-1,9.310950279E0,8.760000467E-1
7.372559812E0,4.095000029E-2,1.049100018E1,2.065950155E0
7.375066352E0,2.939999998E-1,1.116195011E1,2.530050039E0
7.377572102E0,4.020000100E-1,1.098495007E1,2.317050219E0
7.380078639E0,4.000500143E-1,1.007205009E1,1.798050046E0
7.382585946E0,3.730500042E-1,8.794050217E0,1.087050080E0
7.385092487E0,1.870500147E-1,7.896000385E0,6.510000229E-1
7.387598251E0,4.950000439E-3,8.242950439E0,9.090000391E-1
7.390104788E0,-7.304999977E-2,9.376049995E0,1.980000138E0
7.392612172E0,5.505000427E-2,1.045305061E1,2.985000134E0
7.395118867E0,2.659500241E-1,1.096305084E1,3.046950102E0
7.397624468E0,4.120500088E-1,1.063800049E1,2.406000137E0
7.400131158E0,5.050500035E-1,9.711000443E0,1.558050036E0
7.402638543E0,5.239500403E-1,8.644950867E0,8.350500464E-1
7.405145083E0,4.399500191E-1,8.380050659E0,4.330500066E-1
7.407650853E0,2.509500086E-1,9.028950691E0,5.569500327E-1
7.410157389E0,1.750500053E-1,9.907050133E0,1.177050114E0
7.412664774E0,2.220000178E-1,1.075200081E1,1.956000090E0
7.415171237E0,2.749500275E-1,1.116195011E1,2.299950123E0
7.417677102E0,3.229500055E-1,1.079100037E1,1.903050065E0
7.420183562E0,3.540000021E-1,9.856950760E0,1.246950030E0
7.422690947E0,4.279500246E-1,8.926050186E0,7.819500566E-1
7.425197641E0,4.669500291E-1,8.518950462E0,5.569500327E-1
7.427703261E0,4.570500255E-1,9.093000412E0,8.850000501E-1
7.430209952E0,4.549500346E-1,9.871050835E0,1.792950034E0
7.432717336E0,5.790000558E-1,1.042395020E1,2.707050085E0
7.435223877E0,7.039500475E-1,1.057995033E1,3.001950026E0
7.437729636E0,7.830000520E-1,1.037700081E1,2.571000099E0
7.440236172E0,8.520000577E-1,9.948000908E0,1.849950075E0
7.442743557E0,8.689500690E-1,9.493050575E0,1.345050097E0
7.445250251E0,7.849500179E-1,9.268050194E0,1.108050108E0
7.447755862E0,5.500500202E-1,9.340050697E0,1.036050081E0
7.450262552E0,3.349500299E-1,9.493050575E0,1.182000041E0
7.452769937E0,3.109500110E-1,9.796950340E0,1.414950013E0
7.455276400E0,3.760500252E-1,1.032105064E1,1.696950078E0
7.457782213E0,4.330500066E-1,1.076205063E1,1.822050095E0
7.460288673E0,4.519500136E-1,1.066605091E1,1.687050104E0
7.462796057E0,4.380000234E-1,9.940950394E0,1.411950111E0
7.465302598E0,3.589500189E-1,9.037950516E0,1.066950083E0
7.467808367E0,2.560500205E-1,8.554050446E0,8.280000687E-1
7.470314904E0,2.610000074E-1,8.940000534E0,9.859500527E-1
7.472822288E0,3.400500119E-1,9.625050545E0,1.555950046E0
7.475328983E0,4.909500182E-1,1.000500011E1,2.169000149E0
7.477834593E0,6.270000339E-1,9.937950134E0,2.451000214E0
7.480341283E0,7.249500155E-1,9.685050011E0,2.158950090E0
7.482848668E0,7.560000420E-1,9.571950912E0,1.651950121E0
7.485355208E0,6.820500493E-1,9.747000694E0,1.015050054E0
7.487860978E0,4.380000234E-1,1.007205009E1,5.140500069E-1
7.490367514E0,1.050000042E-1,1.030005074E1,2.340000123E-1
7.492874899E0,-1.330500096E-1,1.044600010E1,1.309500039E-1
7.495381362E0,-1.789500117E-1,1.062795067E1,1.810500026E-1
7.497887227E0,-1.980000138E-1,1.078095055E1,2.389500141E-1
7.500393687E0,-7.605000585E-2,1.081200027E1,1.605000161E-2
7.502901072E0,1.789500117E-1,1.071195030E1,-3.199500144E-1
7.505407766E0,4.159500301E-1,1.041705036E1,-2.010000050E-1
7.507913612E0,5.410500169E-1,9.855000496E0,3.079500198E-1
7.510420072E0,5.820000172E-1,9.181950569E0,1.060050011E0
7.512927533E0,6.889500618E-1,8.502000809E0,1.804950118E0
7.515433997E0,8.740500212E-1,8.161950111E0,2.467950106E0
7.517939824E0,1.065000057E0,8.499000549E0,3.198000193E0
7.520446283E0,1.156050086E0,9.100049973E0,4.057950020E0
7.522953668E0,1.008000016E0,9.463950157E0,4.647000313E0
7.525460362E0,8.040000200E-1,9.498000145E0,4.549050331E0
7.527965934E0,6.030000448E-1,8.952000618E0,3.418950081E0
7.530472624E0,2.419500053E-1,8.133000374E0,1.924950123E0
7.532980009E0,-2.430000156E-1,7.930050373E0,8.350500464E-1
7.535486472E0,-4.900500178E-1,8.454000473E0,4.695000127E-2
7.537992304E0,-4.420500100E-1,9.406949997E0,-5.140500069E-1
7.540498764E0,-4.039500058E-1,1.078095055E1,-3.109500110E-1
7.543006148E0,-3.580500185E-1,1.179600048E1,-3.795000166E-2
7.545512689E0,-3.270000219E-1,1.195905018E1,-3.199500144E-1
7.548018535E0,-3.490500152E-1,1.139595032E1,-9.450000525E-1
7.550524995E0,-3.460500240E-1,1.047195053E1,-1.522050023E0
7.553032379E0,-1.720500141E-1,9.820950508E0,-1.684950113E0
7.555539074E0,3.105000220E-2,9.888000488E0,-9.360000491E-1
7.558044703E0,2.320500165E-1,1.050600052E1,2.820000052E-1
7.560551393E0,4.690500200E-1,1.082400036E1,1.414950013E0
7.563058778E0,7.200000286E-1,1.039095020E1,2.305050135E0
7.565565318E0,8.590500355E-1,9.577050209E0,2.812950134E0
7.568071088E0,9.889500737E-1,8.623950005E0,2.911050081E0
7.570577624E0,1.233000040E0,8.059050560E0,2.782050133E0
7.573085009E0,1.324050069E0,8.475000381E0,2.832000017E0
7.575591472E0,1.144050002E0,9.226950645E0,3.100050211E0
7.578097294E0,7.609500289E-1,9.526950836E0,3.069000244E0
7.580603985E0,2.779500186E-1,9.481050491E0,2.680950165E0
7.583111139E0,-5.205000192E-2,9.328050613E0,1.807050109E0
7.585617833E0,-1.500000060E-1,9.234000206E0,5.719500184E-1
7.588123636E0,-2.310000062E-1,9.274950027E0,-2.989500165E-1
7.590630096E0,-2.530499995E-1,9.376049995E0,-6.439500451E-1
7.593137480E0,-1.960500032E-1,9.535950661E0,-6.790500283E-1
7.595644021E0,-8.505000174E-2,9.879000664E0,-5.310000181E-1
7.598149799E0,1.270500124E-1,1.038405037E1,-3.229500055E-1
7.600656335E0,3.810000122E-1,1.069005013E1,-3.250500262E-1
7.603163720E0,4.759500325E-1,1.064700031E1,-2.320500165E-1
7.605670414E0,4.120500088E-1,1.022295094E1,4.695000127E-2
7.608176026E0,3.040500283E-1,9.586050034E0,1.480500102E-1
7.610682716E0,1.530000120E-1,9.169950485E0,4.620000124E-1
7.613190101E0,1.270500124E-1,9.096000671E0,9.810000658E-1
7.615696564E0,2.179500163E-1,9.342000008E0,1.419000030E0
7.618202424E0,3.210000098E-1,9.687000275E0,1.857000113E0
7.620708961E0,4.140000343E-1,9.618000031E0,2.073000193E0
7.623216345E0,4.620000124E-1,9.301050186E0,2.071050167E0
7.625722809E0,4.210500121E-1,8.875050545E0,1.719000101E0
7.628228650E0,3.760500252E-1,8.772000313E0,1.144050002E0
7.630735110E0,2.389500141E-1,9.163050652E0,7.470000386E-1
7.633242494E0,-1.605000161E-2,9.555000305E0,5.550000072E-1
7.635749189E0,-2.389500141E-1,9.804000854E0,4.879500270E-1
7.638254804E0,-3.540000021E-1,9.901950836E0,4.879500270E-1
7.640761494E0,-2.410500050E-1,1.005600071E1,3.349500299E-1
7.643268879E0,1.395000052E-2,1.010100079E1,-4.005000368E-2
7.645775419E0,1.530000120E-1,1.006500053E1,-1.480500102E-1
7.648281184E0,2.659500241E-1,1.017495060E1,6.405000389E-2
7.650787720E0,4.330500066E-1,1.030500031E1,-7.605000585E-2
7.653295105E0,5.599500537E-1,1.038405037E1,-1.720500141E-1
7.655801568E0,5.460000038E-1,1.040805054E1,4.995000362E-2
7.658307400E0,4.810500145E-1,1.017105007E1,2.250000089E-1
7.660814091E0,4.000500143E-1,1.001505089E1,6.580500603E-1
7.663321475E0,4.039500058E-1,9.843000412E0,1.006950021E0
7.665827939E0,5.530500412E-1,9.627000809E0,1.087050080E0
7.668333785E0,7.350000143E-1,9.400050163E0,1.182000041E0
7.670840245E0,8.350500464E-1,9.142950058E0,1.209000111E0
7.673347629E0,8.950500488E-1,8.976000786E0,1.161000013E0
7.675854170E0,9.049500227E-1,9.032999992E0,1.018950105E0
7.678359944E0,7.830000520E-1,9.514950752E0,9.690000415E-1
7.680866480E0,4.519500136E-1,9.993000031E0,1.053000093E0
7.683373865E0,0.000000000E0,1.004595089E1,8.490000367E-1
7.685880559E0,-4.159500301E-1,9.747000694E0,3.870000243E-1
7.688386179E0,-6.460500360E-1,9.473999977E0,-8.295000345E-2
7.690892869E0,-5.550000072E-1,9.316050529E0,-6.559500098E-1
7.693400254E0,-4.540500343E-1,9.309000015E0,-7.300500274E-1
7.695906794E0,-4.399500191E-1,9.541050911E0,-2.080500126E-1
7.698412578E0,-3.460500240E-1,9.709050179E0,3.795000166E-2
7.700919115E0,-1.810500026E-1,9.901950836E0,-2.080500126E-1
7.703426499E0,-1.810500026E-1,9.979050636E0,-5.650500059E-1
7.705932963E0,-3.079500198E-1,9.856950760E0,-5.410500169E-1
7.708438813E0,-6.190500259E-1,9.390000343E0,-1.459500045E-1
7.710945273E0,-9.139500260E-1,8.908950806E0,5.089499950E-1
7.713452657E0,-8.280000687E-1,8.779950142E0,1.102950096E0
7.715959352E0,-4.330500066E-1,8.674050331E0,1.077000022E0
7.718465198E0,-2.629500031E-1,8.740950584E0,1.516950130E0
7.720971657E0,-1.840500087E-1,8.926050186E0,2.194950104E0
7.723479042E0,3.600000218E-2,9.040950775E0,2.020050049E0
7.725985582E0,1.120500043E-1,9.190950394E0,1.501050115E0
7.728491358E0,-6.000000052E-3,9.397050858E0,1.009950042E0
7.730997894E0,-2.070000172E-1,9.462000847E0,4.090500176E-1
7.733505279E0,-5.329500437E-1,9.507000923E0,1.620000005E-1
7.736011973E0,-8.130000234E-1,9.450000763E0,-5.700000376E-2
7.738517598E0,-9.229500294E-1,9.316050529E0,-2.719500065E-1
7.741024289E0,-9.570000172E-1,9.301050186E0,-3.349500299E-1
7.743531673E0,-7.410000563E-1,9.364050865E0,-5.599500537E-1
7.746038137E0,-3.250500262E-1,9.675000191E0,-5.209500194E-1
7.748544001E0,4.995000362E-2,1.008000088E1,-1.000500023E-1
7.751050461E0,2.869500220E-1,1.027605057E1,2.770500183E-1
7.753557845E0,3.420000076E-1,1.004100037E1,4.020000100E-1
7.756064386E0,3.090000153E-1,9.613050461E0,3.990000188E-1
7.758570223E0,1.909500062E-1,9.213000298E0,4.399500191E-1
7.761076682E0,8.595000207E-2,9.139050484E0,5.809500217E-1
7.763584067E0,7.905000448E-2,9.237000465E0,7.470000386E-1
7.766090761E0,1.150500029E-1,9.357000351E0,8.929500580E-1
7.768596377E0,2.440500110E-1,9.285000801E0,9.550500512E-1
7.771103086E0,4.210500121E-1,9.193950653E0,9.400500655E-1
7.773610471E0,6.439500451E-1,9.274950027E0,9.690000415E-1
7.776117011E0,7.999500632E-1,9.631950378E0,9.280500412E-1
7.778622780E0,7.879500389E-1,9.838050842E0,7.030500174E-1
7.781129303E0,5.940000415E-1,9.736950874E0,4.090500176E-1
7.783636688E0,2.700000107E-1,9.570000648E0,3.199500144E-1
7.786143151E0,-1.800000109E-2,9.606000900E0,4.189500213E-1
7.788648997E0,-2.550000250E-1,9.826050758E0,3.010500073E-1
7.791155674E0,-3.700500131E-1,1.007505035E1,9.495000541E-2
7.793662827E0,-4.180500209E-1,1.008705044E1,1.000500023E-1
7.796169522E0,-3.990000188E-1,9.703950882E0,1.480500102E-1
7.798675368E0,-2.820000052E-1,9.298950195E0,3.109500110E-1
7.801181812E0,-4.695000127E-2,9.325050354E0,6.910500526E-1
7.803689197E0,3.060000241E-1,9.682050705E0,9.310500622E-1
7.806195737E0,4.950000346E-1,9.955050468E0,9.310500622E-1
7.808701507E0,4.999500215E-1,9.955050468E0,8.640000224E-1
7.811208058E0,3.780000210E-1,9.760950089E0,1.075049996E0
7.813715443E0,1.170000061E-1,9.583950043E0,1.338000059E0
7.816222137E0,-1.960500032E-1,9.334950447E0,1.021950006E0
7.818727753E0,-4.470000267E-1,9.021000862E0,4.230000079E-1
7.821234419E0,-5.620500445E-1,8.892000198E0,1.669500023E-1
7.823741803E0,-5.470499992E-1,9.100049973E0,4.140000343E-1
7.826248267E0,-4.330500066E-1,9.493050575E0,8.490000367E-1
7.828754113E0,-1.690500081E-1,9.913950920E0,1.261050105E0
7.831260650E0,1.960500032E-1,1.022100067E1,1.333050013E0
7.833768014E0,4.570500255E-1,1.015905094E1,9.280500412E-1
7.836274713E0,4.789500237E-1,9.832950592E0,3.660000265E-1
7.838781484E0,2.320500165E-1,9.460050583E0,2.220000178E-1
7.841286785E0,-2.805000171E-2,9.325050354E0,5.430000424E-1
7.843794183E0,-3.199500144E-1,9.439949989E0,7.630500197E-1
7.846300877E0,-5.500500202E-1,9.589050293E0,6.120000482E-1
7.848806493E0,-6.619500518E-1,9.687000275E0,5.410500169E-1
7.851313183E0,-7.560000420E-1,9.646050453E0,6.580500603E-1
7.853820611E0,-7.870500088E-1,9.439949989E0,9.000000358E-1
7.856327151E0,-6.619500518E-1,9.241950035E0,1.261050105E0
7.858832920E0,-3.319500089E-1,9.313050270E0,1.495950103E0
7.861339457E0,1.000500023E-1,9.651000023E0,1.558050036E0
7.863846842E0,4.000500143E-1,9.955050468E0,1.246950030E0
7.866353536E0,4.549500346E-1,1.004895020E1,9.090000391E-1
7.868859151E0,3.229500055E-1,9.949950218E0,8.730000257E-1
7.871365842E0,4.095000029E-2,9.823050499E0,1.004999995E0
7.873872995E0,-2.530499995E-1,9.541050911E0,7.900500298E-1
7.876379685E0,-4.999500215E-1,9.193950653E0,4.519500136E-1
7.878885531E0,-6.360000372E-1,9.163050652E0,4.759500325E-1
7.881391990E0,-6.310500503E-1,9.385050774E0,7.369500399E-1
7.883899375E0,-5.400000215E-1,9.691950798E0,1.144050002E0
7.886405892E0,-3.079500198E-1,1.002705002E1,1.711050034E0
7.888911738E0,3.105000220E-2,1.025700092E1,1.992000103E0
7.891418197E0,2.869500220E-1,1.032105064E1,1.668000102E0
7.893925582E0,3.900000155E-1,1.025400066E1,8.950500488E-1
7.896432291E0,3.160500228E-1,1.006995010E1,3.109500110E-1
7.898937907E0,1.080000028E-1,9.862050056E0,2.149500102E-1
7.901444597E0,-1.069500074E-1,9.675000191E0,1.650000066E-1
7.903951981E0,-2.509500086E-1,9.594000816E0,1.099500060E-1
7.906458550E0,-2.839500010E-1,9.754050255E0,3.679500222E-1
7.908964319E0,-1.840500087E-1,9.960000038E0,7.009500265E-1
7.911470856E0,3.795000166E-2,9.958050728E0,9.790500402E-1
7.913978240E0,1.480500102E-1,9.901950836E0,1.374000072E0
7.916484724E0,2.749500275E-1,9.931050301E0,1.812000036E0
7.918990570E0,3.760500252E-1,9.916950226E0,1.860000134E0
7.921497260E0,3.400500119E-1,9.792000771E0,1.636950135E0
7.924004414E0,1.990500093E-1,9.643950462E0,1.561050057E0
7.926511117E0,3.600000218E-2,9.655950546E0,1.465050101E0
7.929016964E0,-1.570500135E-1,9.606000900E0,1.273050070E0
7.931523423E0,-2.460000068E-1,9.478950500E0,8.730000257E-1
7.934030808E0,-2.629500031E-1,9.427950859E0,5.790000558E-1
7.936537334E0,-2.029500157E-1,9.688950539E0,6.409500241E-1
7.939043104E0,-2.595000155E-2,1.006800079E1,7.969500422E-1
7.941549640E0,1.819500029E-1,1.050105095E1,1.027050018E0
7.944057025E0,4.000500143E-1,1.070205021E1,1.090950012E0
7.946563748E0,4.500000179E-1,1.052295017E1,7.470000386E-1
7.949069363E0,3.589500189E-1,1.010595036E1,1.860000044E-1
7.951576054E0,1.990500093E-1,9.804000854E0,1.950000064E-3
7.954083438E0,-5.895000324E-2,9.828000069E0,2.800500095E-1
7.956589979E0,-2.340000123E-1,9.940950394E0,5.359500051E-1
7.959095748E0,-3.319500089E-1,9.876000404E0,5.190000534E-1
7.961602284E0,-3.100500107E-1,9.538950920E0,5.839500427E-1
7.964109669E0,-1.909500062E-1,9.244050026E0,8.520000577E-1
7.966616147E0,2.100000158E-2,9.280050278E0,1.318950057E0
7.969121993E0,2.680500150E-1,9.760950089E0,1.963050127E0
7.971628452E0,5.190000534E-1,1.028295040E1,2.323950052E0
7.974135837E0,6.340500116E-1,1.039995003E1,1.921950102E0
7.976642550E0,5.269500017E-1,1.008900070E1,1.101000071E0
7.979148166E0,1.600500047E-1,9.694050789E0,5.569500327E-1
7.981654856E0,-2.389500141E-1,9.478950500E0,4.330500066E-1
7.984162241E0,-5.140500069E-1,9.436050415E0,3.420000076E-1
7.986668834E0,-7.170000076E-1,9.499950409E0,3.229500055E-1
7.989174603E0,-7.770000100E-1,9.699000359E0,5.329500437E-1
7.991681140E0,-5.910000205E-1,9.889950752E0,7.060500383E-1
7.994188524E0,-2.340000123E-1,1.014195061E1,1.012050033E0
7.996695219E0,1.339500099E-1,1.039305019E1,1.351950049E0
7.999200834E0,3.919500113E-1,1.057500076E1,1.612950087E0
8.001707524E0,5.119500160E-1,1.054695034E1,1.399950027E0
8.004214909E0,4.740000367E-1,1.028100014E1,8.470500112E-1
8.006721383E0,2.560500205E-1,9.967050552E0,5.719500184E-1
8.009227229E0,-3.299999982E-2,9.802050591E0,4.860000312E-1
8.011733688E0,-2.100000083E-1,9.703950882E0,3.919500113E-1
8.014241073E0,-3.079500198E-1,9.772950172E0,4.879500270E-1
8.016747589E0,-2.530499995E-1,9.981000900E0,7.849500179E-1
8.019253435E0,-2.295000106E-2,1.014900017E1,9.190500379E-1
8.021759895E0,2.560500205E-1,1.029795074E1,1.003050089E0
8.024267280E0,4.639500082E-1,1.035495090E1,1.093950033E0
8.026773747E0,4.980000257E-1,1.033095074E1,1.117950082E0
8.029279593E0,4.189500213E-1,1.035300064E1,9.760500193E-1
8.031786284E0,2.560500205E-1,1.038600063E1,7.180500627E-1
8.034293668E0,-9.300000221E-2,1.029000092E1,6.270000339E-1
8.036800214E0,-3.420000076E-1,9.784950256E0,3.390000165E-1
8.039305983E0,-5.520000458E-1,9.211050034E0,7.605000585E-2
8.041812519E0,-5.879999995E-1,9.052050591E0,3.439500034E-1
8.044319904E0,-3.660000265E-1,9.471000671E0,7.489500642E-1
8.046826407E0,1.950000064E-3,1.026195049E1,1.137000084E0
8.049332253E0,3.850500286E-1,1.089405060E1,1.474050045E0
8.051838943E0,5.790000558E-1,1.093905067E1,1.506000042E0
8.054346097E0,5.980500579E-1,1.053900051E1,1.090950012E0
8.056852771E0,4.260000288E-1,1.009905052E1,5.329500437E-1
8.059358387E0,1.120500043E-1,9.874050140E0,1.860000044E-1
8.061865077E0,-1.789500117E-1,9.778050423E0,-6.405000389E-2
8.064372462E0,-3.540000021E-1,9.699000359E0,-2.460000068E-1
8.066878987E0,-4.680000246E-1,9.760950089E0,-4.050000105E-3
8.069384756E0,-3.730500042E-1,9.991050720E0,4.110000134E-1
8.071891293E0,-9.000000358E-2,1.032105064E1,6.960000396E-1
8.074398677E0,2.610000074E-1,1.050795078E1,8.610000610E-1
8.076905329E0,5.050500035E-1,1.047195053E1,9.619500637E-1
8.079410944E0,5.620500445E-1,1.031700039E1,9.640500546E-1
8.081917634E0,4.980000257E-1,1.011105061E1,7.510500550E-1
8.084425019E0,2.560500205E-1,9.985950470E0,5.650500059E-1
8.086931559E0,-4.005000368E-2,9.940950394E0,5.020500422E-1
8.089437324E0,-2.770500183E-1,9.879000664E0,4.450500309E-1
8.091943783E0,-4.110000134E-1,9.711000443E0,3.949500322E-1
8.094451245E0,-4.279500246E-1,9.571950912E0,5.430000424E-1
8.096957703E0,-2.460000068E-1,9.507000923E0,6.700500250E-1
8.099463549E0,1.150500029E-1,9.706050873E0,7.320000529E-1
8.101970009E0,4.710000157E-1,1.014705086E1,8.950500488E-1
8.104477394E0,5.980500579E-1,1.056300068E1,1.065000057E0
8.106984088E0,6.150000095E-1,1.073295021E1,9.859500527E-1
8.109489674E0,4.189500213E-1,1.063800049E1,6.480000019E-1
8.111996365E0,8.805000782E-2,1.032105064E1,3.730500042E-1
8.114503749E0,-2.190000117E-1,9.876000404E0,-7.050000131E-3
8.117010290E0,-4.470000267E-1,9.322950363E0,-3.420000076E-1
8.119516074E0,-5.089499950E-1,9.105000496E0,-1.069500074E-1
8.122022610E0,-3.340500295E-1,9.346950531E0,3.370500207E-1
8.124529918E0,5.700000376E-2,9.910050392E0,7.440000176E-1
8.127036459E0,4.309500158E-1,1.054395008E1,1.197000027E0
8.129542319E0,6.649500132E-1,1.083105087E1,1.453050017E0
8.132048778E0,7.369500399E-1,1.059000015E1,1.182000041E0
8.134556163E0,5.290500522E-1,1.009395027E1,7.729500532E-1
8.137062857E0,1.579500139E-1,9.619950294E0,3.490500152E-1
8.139568435E0,-1.999500096E-1,9.433050156E0,8.805000782E-2
8.142075202E0,-4.450500309E-1,9.394950867E0,-7.605000585E-2
8.144582510E0,-6.000000238E-1,9.378000259E0,-3.299999982E-2
8.147089050E0,-5.689499974E-1,9.498000145E0,4.279500246E-1
8.149594896E0,-3.420000076E-1,9.724950790E0,7.579500079E-1
8.152101317E0,6.405000389E-2,9.985950470E0,8.689500690E-1
8.154608701E0,4.930500090E-1,1.015395069E1,8.449500203E-1
8.157115396E0,6.919500232E-1,1.015395069E1,8.950500488E-1
8.159621011E0,7.090500593E-1,1.000095081E1,7.560000420E-1
8.162127696E0,5.670000315E-1,9.768000603E0,5.689499974E-1
8.164635081E0,2.939999998E-1,9.673050880E0,4.279500246E-1
8.167141622E0,4.800000042E-2,9.651000023E0,2.490000129E-1
