"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.476642541E1,2.818750031E-2,-6.215000153E-2,-2.296249941E-2
2.477642541E1,2.818750031E-2,-6.215000153E-2,-2.296249941E-2
2.478642541E1,-4.262499884E-2,-8.043749630E-2,-2.296249941E-2
2.479642541E1,5.871250108E-2,1.051874980E-1,-4.674999975E-3
2.480642541E1,5.871250108E-2,1.051874980E-1,-4.674999975E-3
2.481642541E1,5.871250108E-2,1.051874980E-1,-4.674999975E-3
2.482642541E1,-3.409999982E-2,-1.194875017E-1,-4.977500066E-2
2.483642541E1,6.187499966E-3,1.186624989E-1,1.979999989E-2
2.484642541E1,2.089999989E-2,-6.572499871E-2,-4.496249929E-2
2.485642541E1,2.089999989E-2,-6.572499871E-2,-4.496249929E-2
2.486642541E1,5.623750016E-2,-5.912499968E-3,-2.172499895E-2
2.487642541E1,-4.881250113E-2,-1.938750036E-2,-1.072499994E-2
2.488642541E1,5.623750016E-2,6.008749828E-2,-2.543750033E-2
2.489642541E1,-1.073874980E-1,-9.748750180E-2,-2.419999987E-2
2.490642541E1,-1.073874980E-1,-9.748750180E-2,-2.419999987E-2
2.491642541E1,-2.804999985E-2,-1.671999991E-1,-2.667500079E-2
2.492642541E1,7.095000148E-2,1.443749964E-1,4.427500069E-2
2.493642541E1,-4.633750021E-2,-1.709125042E-1,-4.248749837E-2
2.494642541E1,-4.633750021E-2,-1.709125042E-1,-4.248749837E-2
2.495642541E1,3.712499980E-3,-1.476749927E-1,-6.077500060E-2
2.496642541E1,2.337500080E-2,1.419000030E-1,4.056249931E-2
2.497642541E1,2.942499891E-2,-1.121999994E-1,-2.048750035E-2
2.498642541E1,-8.786249906E-2,9.542500228E-2,4.908749834E-2
2.498642541E1,-8.786249906E-2,9.542500228E-2,4.908749834E-2
2.500642541E1,-4.633750021E-2,-5.912499968E-3,-2.543750033E-2
2.501642541E1,-4.633750021E-2,-5.912499968E-3,-2.543750033E-2
2.502642541E1,-4.633750021E-2,-5.912499968E-3,-2.543750033E-2
2.503642541E1,5.623750016E-2,9.418749809E-2,4.179999977E-2
2.504642541E1,-6.338749826E-2,-1.269125044E-1,-3.519999981E-2
2.505642541E1,-6.338749826E-2,-1.269125044E-1,-3.519999981E-2
2.506642541E1,-6.338749826E-2,-1.269125044E-1,-3.519999981E-2
2.507642541E1,7.342500240E-2,1.051874980E-1,6.256250292E-2
2.508642541E1,-4.509999976E-2,-1.489125043E-1,-2.543750033E-2
2.509642541E1,2.818750031E-2,1.223749965E-1,1.608750038E-2
2.510642541E1,2.818750031E-2,1.223749965E-1,1.608750038E-2
2.511642541E1,2.818750031E-2,1.223749965E-1,1.608750038E-2
2.512642541E1,3.918749839E-2,-8.896250278E-2,-2.777500078E-2
2.513642541E1,-3.904999793E-2,8.689999580E-2,4.056249931E-2
2.514642541E1,-3.904999793E-2,8.689999580E-2,4.056249931E-2
2.515642541E1,-7.809999585E-2,2.213750035E-2,-5.912499968E-3
2.516642541E1,5.995000154E-2,2.708750032E-2,-1.072499994E-2
2.517642541E1,-1.828750037E-2,-6.338749826E-2,1.856249943E-2
2.518642541E1,-1.828750037E-2,-6.338749826E-2,1.856249943E-2
2.519642541E1,-5.362499878E-2,-9.391249716E-2,-2.199999988E-3
2.520642541E1,6.971249729E-2,7.466249913E-2,1.251249947E-2
2.521642541E1,-4.386249930E-2,-1.244374961E-1,3.684999794E-2
2.522642541E1,1.076624990E-1,9.308750182E-2,5.403750017E-2
2.523642541E1,-9.515000135E-2,-1.744875014E-1,3.987499978E-3
2.524642541E1,-9.515000135E-2,-1.744875014E-1,3.987499978E-3
2.525642541E1,-1.581249945E-2,-1.904374957E-1,-5.843750015E-2
2.526642541E1,1.842499897E-2,2.006125003E-1,6.256250292E-2
2.527642541E1,-4.138749838E-2,-1.916749924E-1,-3.643750027E-2
2.528642541E1,-8.387500420E-3,1.736624986E-1,5.527500063E-2
2.529642541E1,3.189999983E-2,-9.515000135E-2,-9.019999951E-2
2.530642541E1,3.189999983E-2,-9.515000135E-2,-9.019999951E-2
2.531642541E1,5.389999971E-2,1.374999993E-3,-2.543750033E-2
2.532642541E1,5.389999971E-2,1.374999993E-3,-2.543750033E-2
2.533642541E1,5.389999971E-2,1.374999993E-3,-2.543750033E-2
2.534642541E1,5.389999971E-2,1.374999993E-3,-2.543750033E-2
2.535642541E1,3.313750029E-2,1.369500011E-1,-8.249999955E-3
2.536642541E1,-4.633750021E-2,-1.414874941E-1,-2.667500079E-2
2.537642541E1,-4.633750021E-2,-1.414874941E-1,-2.667500079E-2
2.538642541E1,-4.633750021E-2,-1.414874941E-1,-2.667500079E-2
2.539642541E1,-1.581249945E-2,1.834249943E-1,1.251249947E-2
2.540642541E1,-4.757500067E-2,-1.964875013E-1,-7.177499682E-2
2.541642541E1,8.071249723E-2,2.139499933E-1,5.279999971E-2
2.542642541E1,8.071249723E-2,2.139499933E-1,5.279999971E-2
2.543642541E1,-3.162499890E-2,1.639000028E-1,8.084999770E-2
2.544642541E1,-1.938750036E-2,-8.043749630E-2,-8.153750002E-2
2.545642541E1,-1.333750039E-2,5.389999971E-2,-2.419999987E-2
2.546642541E1,-1.333750039E-2,5.389999971E-2,-2.419999987E-2
2.547642541E1,-1.086249948E-2,-5.967500061E-2,1.979999989E-2
2.548642541E1,4.647500068E-2,7.342500240E-2,2.103750035E-2
2.549642541E1,-1.073874980E-1,-7.438749820E-2,-2.777500078E-2
2.550642541E1,-1.073874980E-1,-7.438749820E-2,-2.777500078E-2
2.551642541E1,7.424999960E-3,-9.638749808E-2,-3.396249935E-2
2.552642541E1,7.424999960E-3,-9.638749808E-2,-3.396249935E-2
2.553642541E1,-1.061500013E-1,-1.281500012E-1,-9.624999948E-4
2.554642541E1,7.218749821E-2,1.186624989E-1,-4.674999975E-3
2.555642541E1,-3.162499890E-2,-1.402499974E-1,-5.596249923E-2
2.556642541E1,-3.162499890E-2,-1.402499974E-1,-5.596249923E-2
2.557642541E1,-4.812499974E-3,-1.574375033E-1,-1.924999990E-2
2.558642541E1,3.437500075E-2,1.491875052E-1,5.156249925E-2
2.559642541E1,-2.433750033E-2,-1.317249984E-1,-7.424999774E-2
2.560642541E1,1.237499993E-2,1.346125007E-1,1.856249943E-2
2.561642541E1,1.237499993E-2,1.346125007E-1,1.856249943E-2
2.562642541E1,4.166249931E-2,8.813749999E-2,4.675000161E-2
2.563642541E1,7.823749632E-2,4.661250114E-2,1.374999993E-2
2.564642541E1,-4.757500067E-2,-8.291249722E-2,8.799999952E-3
2.565642541E1,2.447500080E-2,9.418749809E-2,1.512499992E-3
2.566642541E1,2.447500080E-2,9.418749809E-2,1.512499992E-3
2.567642541E1,1.271875054E-1,1.064250022E-1,2.474999987E-2
2.568642541E1,-4.138749838E-2,-1.379124969E-1,-2.667500079E-2
2.569642541E1,-4.138749838E-2,-1.379124969E-1,-2.667500079E-2
2.570642541E1,-4.138749838E-2,-1.379124969E-1,-2.667500079E-2
2.571642541E1,8.071249723E-2,1.516624987E-1,1.732499897E-2
2.572642541E1,4.949999973E-3,-1.696749926E-1,-2.901249938E-2
2.573642541E1,8.662499487E-3,1.761374921E-1,4.908749834E-2
2.574642541E1,8.662499487E-3,1.761374921E-1,4.908749834E-2
