"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.036558067E0,2.895000204E-2,9.412050247E0,1.594050050E0
2.039064838E0,-2.650500238E-1,9.096000671E0,1.216050029E0
2.041570973E0,-4.540500343E-1,9.139050484E0,1.117950082E0
2.044077740E0,-4.729500115E-1,9.406949997E0,1.359000087E0
2.046585428E0,-2.650500238E-1,9.706050873E0,1.786050081E0
2.049092199E0,4.305000231E-2,9.934050560E0,2.230950117E0
2.051598084E0,3.540000021E-1,1.002195072E1,2.583000183E0
2.054105082E0,5.620500445E-1,9.931050301E0,2.611950159E0
2.056612788E0,5.460000038E-1,9.732000351E0,2.346000195E0
2.059119560E0,3.229500055E-1,9.462000847E0,1.927050114E0
2.061625483E0,3.299999982E-2,9.246000290E0,1.351950049E0
2.064132481E0,-2.749500275E-1,9.256050110E0,9.400500655E-1
2.066639942E0,-4.519500136E-1,9.550050735E0,8.970000148E-1
2.069146944E0,-4.399500191E-1,9.754050255E0,1.110000014E0
2.071652867E0,-2.479500175E-1,9.820950508E0,1.525050044E0
2.074159865E0,1.695000008E-2,9.795000076E0,2.049000025E0
2.076667327E0,2.899500132E-1,9.747000694E0,2.383949995E0
2.079174329E0,4.399500191E-1,9.711000443E0,2.494050026E0
2.081680252E0,4.260000288E-1,9.652950287E0,2.418000221E0
2.084187053E0,2.850000262E-1,9.534000397E0,2.134950161E0
2.086694976E0,5.505000427E-2,9.369000435E0,1.632000089E0
2.089201789E0,-1.480500102E-1,9.342000008E0,1.303950071E0
2.091707713E0,-2.629500031E-1,9.442950249E0,1.210950017E0
2.094214466E0,-1.759500057E-1,9.625050545E0,1.431000113E0
2.096722158E0,-2.295000106E-2,9.859050751E0,1.752000093E0
2.099229160E0,1.390500069E-1,1.003395081E1,2.047049999E0
2.101735083E0,2.560500205E-1,1.003695011E1,2.128050089E0
2.104241850E0,2.299500108E-1,9.832950592E0,2.026950121E0
2.106749543E0,1.030500084E-1,9.483000755E0,1.795050144E0
2.109256314E0,-1.189500093E-1,9.164999962E0,1.443000078E0
2.111762468E0,-2.820000052E-1,9.130949974E0,1.233000040E0
2.114269235E0,-3.490500152E-1,9.301050186E0,1.351950049E0
2.116776927E0,-1.840500087E-1,9.582000732E0,1.684950113E0
2.119283703E0,9.795000404E-2,9.864000320E0,2.110949993E0
2.121789856E0,3.610500097E-1,1.008195019E1,2.547000170E0
2.124296624E0,5.500500202E-1,1.008900070E1,2.644950151E0
2.126804316E0,5.500500202E-1,9.910050392E0,2.454000235E0
2.129311318E0,3.330000043E-1,9.577050209E0,2.056050062E0
2.131817251E0,1.395000052E-2,9.316050529E0,1.531950116E0
2.134324018E0,-2.869500220E-1,9.282000542E0,1.015050054E0
2.136831711E0,-4.999500215E-1,9.495000839E0,8.110500574E-1
2.139338463E0,-5.089499950E-1,9.664950371E0,9.210000634E-1
2.141844617E0,-3.250500262E-1,9.772950172E0,1.270950079E0
2.144351384E0,-3.795000166E-2,9.790050507E0,1.843050122E0
2.146859076E0,2.610000074E-1,9.832950592E0,2.338950157E0
2.149365848E0,4.980000257E-1,9.808950424E0,2.545050144E0
2.151872001E0,5.170500278E-1,9.736950874E0,2.511000156E0
2.154378769E0,3.570000231E-1,9.511950493E0,2.287950039E0
2.156886461E0,9.105000645E-2,9.241950035E0,1.777950048E0
2.159393232E0,-1.860000044E-1,9.177000046E0,1.362000108E0
2.161899377E0,-3.870000243E-1,9.328050613E0,1.245000005E0
2.164406144E0,-3.799500167E-1,9.510000229E0,1.351950049E0
2.166913846E0,-1.930500120E-1,9.715950012E0,1.632000089E0
2.169420617E0,4.095000029E-2,9.964950562E0,2.011049986E0
2.171926670E0,2.899500132E-1,1.009905052E1,2.190000057E0
2.174433514E0,4.120500088E-1,1.005795002E1,2.121000051E0
2.176941139E0,3.420000076E-1,9.775950432E0,1.932000041E0
2.179447987E0,1.480500102E-1,9.345000267E0,1.576950073E0
2.181954064E0,-8.505000174E-2,9.084000587E0,1.206000090E0
2.184460909E0,-2.479500175E-1,9.148050308E0,1.137000084E0
2.186968524E0,-2.700000107E-1,9.394950867E0,1.378950119E0
2.189475372E0,-1.210500076E-1,9.771000862E0,1.869000077E0
2.191981449E0,7.605000585E-2,1.002000046E1,2.389050007E0
2.194488293E0,2.899500132E-1,1.006305027E1,2.619000196E0
2.196995909E0,4.000500143E-1,9.886050224E0,2.575950146E0
2.199502757E0,3.090000153E-1,9.550050735E0,2.278950214E0
2.202008829E0,1.120500043E-1,9.280050278E0,1.807050109E0
2.204515596E0,-1.480500102E-1,9.217950821E0,1.266000032E0
2.207023303E0,-3.490500152E-1,9.385050774E0,9.430500269E-1
2.209530151E0,-3.850500286E-1,9.663000107E0,9.840000272E-1
2.212036242E0,-2.670000196E-1,9.840000153E0,1.249050021E0
2.214543010E0,-6.000000052E-3,9.907050133E0,1.714050055E0
2.217050716E0,2.509500086E-1,9.900000572E0,2.180999994E0
2.219557564E0,4.600500166E-1,9.880950928E0,2.466000080E0
2.222063641E0,4.830000103E-1,9.766050339E0,2.509050131E0
2.224570408E0,3.420000076E-1,9.589050293E0,2.335950136E0
2.227078100E0,9.600000083E-2,9.391950607E0,1.957950115E0
2.229584949E0,-1.980000138E-1,9.273000717E0,1.462050080E0
2.232091026E0,-3.970500231E-1,9.328050613E0,1.230000019E0
2.234597793E0,-4.279500246E-1,9.473999977E0,1.254000068E0
2.237105485E0,-2.700000107E-1,9.651000023E0,1.482000113E0
2.239612261E0,-1.395000052E-2,9.864000320E0,1.837950110E0
2.242118415E0,2.700000107E-1,1.002705002E1,2.121000051E0
2.244625182E0,4.519500136E-1,1.005795002E1,2.152050018E0
2.247132851E0,4.000500143E-1,9.916950226E0,2.020050049E0
2.249639622E0,1.510500014E-1,9.529050827E0,1.735050082E0
2.252145545E0,-1.140000075E-1,9.139050484E0,1.290000081E0
2.254652543E0,-3.439500034E-1,9.013950348E0,1.096050024E0
2.257160230E0,-4.489500225E-1,9.202950478E0,1.282950044E0
2.259667002E0,-3.100500107E-1,9.529050827E0,1.659000039E0
2.262172925E0,-5.895000324E-2,9.883050919E0,2.176050186E0
2.264679923E0,2.320500165E-1,1.004400063E1,2.593050241E0
2.267187615E0,4.710000157E-1,1.003695011E1,2.703000069E0
2.269694463E0,5.050500035E-1,9.816000938E0,2.431950092E0
2.272200309E0,3.730500042E-1,9.499950409E0,2.013000011E0
2.274707307E0,1.150500029E-1,9.289950371E0,1.501050115E0
2.277214769E0,-1.549500078E-1,9.292050362E0,1.000050068E0
2.279721762E0,-3.439500034E-1,9.553050041E0,8.569500446E-1
2.282227685E0,-3.630000055E-1,9.808950424E0,1.033950090E0
2.284734683E0,-2.239500135E-1,9.886050224E0,1.417050123E0
2.287242145E0,-1.605000161E-2,9.862050056E0,1.921950102E0
2.289749147E0,1.960500032E-1,9.756000519E0,2.298000097E0
2.292255070E0,3.450000286E-1,9.670050621E0,2.499000072E0
2.294762068E0,3.300000131E-1,9.571950912E0,2.437050104E0
2.297269745E0,1.429500133E-1,9.445050240E0,2.213999987E0
2.299776516E0,-5.400000140E-2,9.342000008E0,1.768950105E0
2.302282439E0,-2.550000250E-1,9.366000175E0,1.419000030E0
2.304789437E0,-3.079500198E-1,9.427950859E0,1.336050034E0
2.307297130E0,-1.720500141E-1,9.538950920E0,1.458000064E0
2.309803901E0,3.795000166E-2,9.795000076E0,1.789950132E0
2.312309824E0,2.700000107E-1,1.008900070E1,2.121000051E0
2.314816591E0,4.020000100E-1,1.024500084E1,2.230950117E0
2.317324283E0,3.970500231E-1,1.005600071E1,2.092050076E0
2.319831084E0,1.699500084E-1,9.651000023E0,1.776000142E0
2.322337238E0,-1.189500093E-1,9.225000381E0,1.345050097E0
2.324844005E0,-3.750000298E-1,9.084000587E0,1.077000022E0
2.327351711E0,-5.070000291E-1,9.253950119E0,1.138950109E0
2.329858713E0,-4.369500279E-1,9.490950584E0,1.474050045E0
2.332364627E0,-1.549500078E-1,9.748950005E0,1.975050092E0
2.334871625E0,1.819500029E-1,9.955050468E0,2.463000059E0
2.337379087E0,4.549500346E-1,1.004400063E1,2.686050177E0
2.339886079E0,5.770500302E-1,9.940950394E0,2.554050207E0
2.342392002E0,4.360500276E-1,9.649050713E0,2.218950033E0
2.344898769E0,1.840500087E-1,9.265950203E0,1.687050104E0
2.347406461E0,-1.519500017E-1,9.091050148E0,1.078950047E0
2.349913463E0,-4.039500058E-1,9.280050278E0,8.179500103E-1
2.352419386E0,-5.160000324E-1,9.631950378E0,9.720000625E-1
2.354926154E0,-3.870000243E-1,9.850050926E0,1.336050034E0
2.357433846E0,-1.519500017E-1,9.910050392E0,1.845000029E0
2.359940848E0,1.360500008E-1,9.880950928E0,2.326950073E0
2.362446771E0,3.949500322E-1,9.816000938E0,2.514000177E0
2.364953557E0,4.519500136E-1,9.727950096E0,2.490000010E0
2.367461250E0,3.709500134E-1,9.555000305E0,2.274000168E0
2.369968007E0,1.510500014E-1,9.322950363E0,1.783050060E0
2.372474161E0,-3.495000303E-2,9.265950203E0,1.314000010E0
2.374980933E0,-2.190000117E-1,9.385050774E0,1.213050008E0
2.377488625E0,-2.220000178E-1,9.598050117E0,1.405050039E0
2.379995397E0,-1.090500057E-1,9.840000153E0,1.728000045E0
2.382501458E0,7.200000435E-2,1.002900028E1,2.025000095E0
2.385008318E0,2.299500108E-1,1.004895020E1,2.205000162E0
2.387516010E0,2.659500241E-1,9.898050308E0,2.104050159E0
2.390022781E0,1.549500078E-1,9.589050293E0,1.888950109E0
2.392528858E0,-7.095000148E-2,9.232050896E0,1.531950116E0
2.395035702E0,-2.650500238E-1,9.037950516E0,1.162950039E0
2.397543395E0,-3.889500201E-1,9.163050652E0,1.206000090E0
2.400050166E0,-2.910000086E-1,9.495000839E0,1.567950130E0
2.402556243E0,-1.800000109E-2,9.871050835E0,1.999050140E0
2.405063087E0,2.939999998E-1,1.015905094E1,2.425050020E0
2.407570702E0,5.220000148E-1,1.023000050E1,2.655000210E0
2.410077550E0,5.820000172E-1,9.996000290E0,2.551950216E0
2.412583631E0,4.260000288E-1,9.595950127E0,2.130000114E0
2.415090476E0,1.219500080E-1,9.214950562E0,1.612950087E0
2.417598091E0,-1.909500062E-1,9.121950150E0,1.089000106E0
2.420105118E0,-4.680000246E-1,9.378000259E0,8.760000467E-1
2.422612201E0,-5.500500202E-1,9.736950874E0,1.012050033E0
2.425117848E0,-3.940500319E-1,9.889950752E0,1.327950120E0
2.427625462E0,-1.330500096E-1,9.867000580E0,1.776000142E0
2.430132310E0,1.990500093E-1,9.826050758E0,2.260050058E0
2.432638411E0,4.450500309E-1,9.756000519E0,2.463000059E0
2.435145255E0,4.810500145E-1,9.685050011E0,2.410950184E0
2.437652870E0,3.540000021E-1,9.498000145E0,2.241000175E0
2.440159718E0,1.200000048E-1,9.277950287E0,1.777950048E0
2.442665819E0,-1.399500072E-1,9.199050903E0,1.324050069E0
2.445172663E0,-3.220500052E-1,9.337050438E0,1.266000032E0
2.447680298E0,-3.370500207E-1,9.546000481E0,1.447950125E0
2.450187146E0,-1.500000060E-1,9.754050255E0,1.762050033E0
2.452693214E0,6.000000238E-2,9.996000290E0,2.146950006E0
2.455200058E0,3.010500073E-1,1.013205051E1,2.250000000E0
2.457707687E0,3.970500231E-1,1.004595089E1,2.106000185E0
2.460214536E0,3.090000153E-1,9.688950539E0,1.869000077E0
2.462720613E0,8.805000782E-2,9.232050896E0,1.470000029E0
2.465227457E0,-1.500000060E-1,8.995050430E0,1.051050067E0
2.467735072E0,-2.820000052E-1,9.177000046E0,1.077000022E0
2.470241920E0,-2.650500238E-1,9.571950912E0,1.471950054E0
2.472747997E0,-1.020000055E-1,9.912000656E0,1.975050092E0
2.475254764E0,1.650000066E-1,1.013505077E1,2.442000151E0
2.477762457E0,3.640500307E-1,1.010595036E1,2.619000196E0
2.480269305E0,4.240500331E-1,9.808950424E0,2.479950190E0
2.482775382E0,2.850000262E-1,9.402000427E0,2.190000057E0
2.485282149E0,5.700000376E-2,9.136050224E0,1.720950127E0
2.487789841E0,-2.050500065E-1,9.109950066E0,1.173000097E0
2.490296613E0,-3.540000021E-1,9.426000595E0,9.330000281E-1
2.492802732E0,-3.850500286E-1,9.795000076E0,1.156050086E0
2.495309500E0,-1.909500062E-1,9.955050468E0,1.467000127E0
2.497817202E0,7.905000448E-2,9.984000206E0,1.857000113E0
2.500324050E0,3.349500299E-1,9.949950218E0,2.213999987E0
2.502830127E0,4.600500166E-1,9.826050758E0,2.391000032E0
2.505336894E0,4.480500221E-1,9.607950211E0,2.314950228E0
2.507844587E0,2.250000089E-1,9.439949989E0,2.098950148E0
2.510351358E0,-4.200000316E-2,9.294000626E0,1.630050063E0
2.512857512E0,-2.839500010E-1,9.349050522E0,1.302000046E0
2.515364279E0,-4.180500209E-1,9.507000923E0,1.321050048E0
2.517871971E0,-3.250500262E-1,9.577050209E0,1.498050094E0
2.520378743E0,-1.120500043E-1,9.675000191E0,1.798050046E0
2.522884685E0,1.549500078E-1,9.898050308E0,2.125950098E0
2.525391683E0,3.709500134E-1,1.006800079E1,2.242950201E0
2.527899366E0,4.189500213E-1,1.001505089E1,2.073000193E0
2.530406137E0,2.610000074E-1,9.670050621E0,1.867050052E0
2.532912060E0,7.050000131E-3,9.178950310E0,1.354950070E0
2.535419058E0,-2.410500050E-1,8.944950104E0,9.280500412E-1
2.537926755E0,-4.090500176E-1,9.096000671E0,1.114950061E0
2.540433526E0,-3.300000131E-1,9.502950668E0,1.611000061E0
2.542939449E0,-8.805000782E-2,9.916950226E0,2.118000031E0
2.545446447E0,1.960500032E-1,1.020705032E1,2.599950075E0
2.547953923E0,4.240500331E-1,1.018695068E1,2.683050156E0
2.550460925E0,4.830000103E-1,9.823050499E0,2.422950029E0
2.552966849E0,3.420000076E-1,9.352050781E0,2.059050083E0
2.555473847E0,9.105000645E-2,9.052050591E0,1.540950060E0
2.557981308E0,-1.360500008E-1,9.085950851E0,9.840000272E-1
2.560488310E0,-3.130500019E-1,9.490950584E0,9.169500470E-1
2.562994233E0,-3.130500019E-1,9.925950050E0,1.210950017E0
2.565501000E0,-1.380000114E-1,1.013205051E1,1.587000132E0
2.568008693E0,7.200000435E-2,1.006995010E1,1.927050114E0
2.570515695E0,2.269500047E-1,9.871050835E0,2.188050032E0
2.573021618E0,3.040500283E-1,9.523950577E0,2.248050213E0
2.575528361E0,2.509500086E-1,9.286950111E0,2.190000057E0
2.578036053E0,6.405000389E-2,9.196050644E0,1.939050078E0
2.580543055E0,-1.170000061E-1,9.253950119E0,1.561050057E0
2.583048978E0,-2.550000250E-1,9.507000923E0,1.462050080E0
2.585555746E0,-2.749500275E-1,9.663000107E0,1.663950086E0
2.588063438E0,-1.050000042E-1,9.736950874E0,1.896000147E0
2.590570223E0,1.309500039E-1,9.838050842E0,2.061000109E0
2.593076377E0,3.130500019E-1,1.007505035E1,2.185050011E0
2.595583144E0,4.330500066E-1,1.011600018E1,2.109000206E0
2.598090847E0,2.970000207E-1,9.904950142E0,1.836000085E0
2.600597618E0,7.395000011E-2,9.424050331E0,1.402950048E0
2.603103772E0,-2.220000178E-1,9.103050232E0,9.210000634E-1
2.605610539E0,-4.300500154E-1,9.133950233E0,9.019500613E-1
2.608118231E0,-4.540500343E-1,9.466950417E0,1.339950085E0
2.610625233E0,-2.509500086E-1,9.787950516E0,1.845000029E0
2.613131079E0,3.795000166E-2,1.003395081E1,2.298000097E0
2.615637924E0,2.970000207E-1,1.009395027E1,2.604000092E0
2.618145616E0,4.710000157E-1,9.912000656E0,2.545050144E0
2.620652618E0,4.189500213E-1,9.547950745E0,2.322000027E0
2.623158464E0,1.650000066E-1,9.175050735E0,1.900950074E0
2.625665308E0,-9.000000358E-2,8.985000610E0,1.303950071E0
2.628173001E0,-2.719500065E-1,9.175050735E0,9.640500546E-1
2.630679988E0,-3.630000055E-1,9.685050011E0,1.168050051E0
2.633185834E0,-2.770500183E-1,1.008405018E1,1.501050115E0
2.635692678E0,-4.695000127E-2,1.017795086E1,1.765950084E0
2.638200303E0,1.630500108E-1,1.005600071E1,2.071050167E0
2.640707151E0,3.280500174E-1,9.697050095E0,2.122950077E0
2.643213290E0,3.490500152E-1,9.376049995E0,2.062950134E0
2.645720058E0,1.789500117E-1,9.208050728E0,1.915050149E0
2.648227750E0,2.100000158E-2,9.217950821E0,1.579950094E0
2.650734521E0,-1.450500041E-1,9.421050072E0,1.423950076E0
2.653240598E0,-2.119500041E-1,9.715950012E0,1.624950051E0
2.655747442E0,-1.600500047E-1,9.840000153E0,1.948050141E0
2.658255134E0,2.400000021E-2,9.889950752E0,2.161950111E0
2.660761906E0,2.029500157E-1,9.913950920E0,2.194950104E0
2.663267983E0,2.970000207E-1,9.850050926E0,2.073000193E0
2.665774827E0,2.490000129E-1,9.688950539E0,1.869000077E0
2.668282519E0,5.505000427E-2,9.403950691E0,1.528950095E0
2.670789290E0,-1.720500141E-1,9.214950562E0,1.113000035E0
2.673295367E0,-2.959500253E-1,9.282000542E0,1.017000079E0
2.675802211E0,-3.220500052E-1,9.510000229E0,1.339950085E0
2.678309914E0,-1.620000005E-1,9.816000938E0,1.857000113E0
2.680816685E0,1.050000042E-1,1.006800079E1,2.250000000E0
2.683322762E0,3.420000076E-1,1.020900059E1,2.478000164E0
2.685829601E0,4.740000367E-1,1.003905010E1,2.479950190E0
2.688337216E0,4.120500088E-1,9.571950912E0,2.245050192E0
2.690844065E0,1.339500099E-1,9.084000587E0,1.816950083E0
2.693350128E0,-1.240500063E-1,8.890050888E0,1.276050091E0
2.695856972E0,-3.100500107E-1,9.250950813E0,1.057950020E0
2.698364582E0,-3.970500231E-1,9.820950508E0,1.354950070E0
2.700871430E0,-2.770500183E-1,1.025700092E1,1.699050069E0
2.703377507E0,-2.595000155E-2,1.025205040E1,1.849950075E0
2.705884274E0,1.770000011E-1,9.984000206E0,1.920000076E0
2.708391967E0,3.300000131E-1,9.582000732E0,1.917000055E0
2.710898815E0,3.210000098E-1,9.238950729E0,1.945950150E0
2.713404892E0,1.530000120E-1,9.127050400E0,1.834050059E0
2.715911659E0,-4.200000316E-2,9.184050560E0,1.503000021E0
2.718419351E0,-1.720500141E-1,9.469050407E0,1.426050067E0
2.720926185E0,-2.149500102E-1,9.766050339E0,1.800000072E0
2.723432261E0,-1.549500078E-1,9.925950050E0,2.140050173E0
2.725939029E0,4.500000179E-2,9.924000740E0,2.305050135E0
2.728446741E0,2.440500110E-1,9.907050133E0,2.320050001E0
2.730953512E0,3.610500097E-1,9.724950790E0,2.125950098E0
2.733459666E0,3.130500019E-1,9.507000923E0,1.837950110E0
2.735966428E0,1.579500139E-1,9.289950371E0,1.407000065E0
2.738474121E0,-8.805000782E-2,9.189000130E0,9.520500302E-1
2.740980892E0,-2.629500031E-1,9.366000175E0,9.739500284E-1
2.743487046E0,-2.939999998E-1,9.711000443E0,1.465050101E0
2.745993813E0,-1.240500063E-1,1.002900028E1,1.933950067E0
2.748501505E0,8.595000207E-2,1.021395016E1,2.263950109E0
2.751008277E0,2.939999998E-1,1.012995052E1,2.391000032E0
2.753514430E0,3.709500134E-1,9.670050621E0,2.296050072E0
2.756021198E0,2.800500095E-1,9.187050819E0,2.109000206E0
2.758528890E0,6.705000252E-2,8.836950302E0,1.776000142E0
2.761035661E0,-1.260000020E-1,8.902050018E0,1.423950076E0
2.763541815E0,-2.239500135E-1,9.402000427E0,1.447950125E0
2.766048582E0,-2.170500159E-1,1.006500053E1,1.813950062E0
2.768556265E0,-4.905000329E-2,1.038405037E1,1.965000153E0
2.771063036E0,1.699500084E-1,1.036005020E1,1.953000069E0
2.773569195E0,2.989500165E-1,9.996000290E0,1.927050114E0
2.776075962E0,3.280500174E-1,9.502950668E0,1.816950083E0
2.778583654E0,2.059500068E-1,9.117000580E0,1.618050098E0
2.781090434E0,9.000000544E-3,8.968950272E0,1.333050013E0
2.783596358E0,-1.740000099E-1,9.193950653E0,1.078950047E0
2.786103356E0,-3.370500207E-1,9.655950546E0,1.374000072E0
2.788610817E0,-3.150000274E-1,1.005795002E1,1.987050056E0
2.791117819E0,-1.480500102E-1,1.009605026E1,2.335950136E0
2.793623973E0,1.150500029E-1,9.910050392E0,2.431950092E0
2.796130740E0,3.450000286E-1,9.637050629E0,2.326950073E0
2.798638202E0,4.000500143E-1,9.340050697E0,2.061000109E0
2.801145204E0,2.820000052E-1,9.238950729E0,1.825950146E0
2.803651127E0,7.200000435E-2,9.205950737E0,1.336050034E0
2.806158125E0,-1.600500047E-1,9.285000801E0,9.640500546E-1
2.808665586E0,-3.390000165E-1,9.538950920E0,1.225050092E0
2.811172588E0,-2.959500253E-1,9.876000404E0,1.723050117E0
2.813678511E0,-9.495000541E-2,1.015605068E1,2.056050062E0
2.816185279E0,1.459500045E-1,1.030005074E1,2.233050108E0
2.818693183E0,3.400500119E-1,1.008900070E1,2.218950033E0
2.821199954E0,3.850500286E-1,9.535950661E0,2.097000122E0
2.823705896E0,2.560500205E-1,8.997000694E0,1.873950124E0
2.826212894E0,4.500000179E-2,8.719950676E0,1.378950119E0
2.828720586E0,-1.429500133E-1,8.977950096E0,1.221000075E0
2.831227358E0,-2.100000083E-1,9.646050453E0,1.635000110E0
2.833733281E0,-1.620000005E-1,1.026600075E1,2.089950085E0
2.836240279E0,5.505000427E-2,1.057305050E1,2.205000162E0
2.838747740E0,2.080500126E-1,1.036005020E1,2.130000114E0
2.841254742E0,3.040500283E-1,9.697050095E0,1.941000104E0
2.843760665E0,2.389500141E-1,9.076050758E0,1.740000129E0
2.846267663E0,8.400000632E-2,8.772000313E0,1.429050088E0
2.848775125E0,-1.120500043E-1,8.899050713E0,1.075049996E0
2.851282127E0,-2.509500086E-1,9.469050407E0,1.197000027E0
2.853788050E0,-2.869500220E-1,1.008000088E1,1.807050109E0
2.856294817E0,-1.399500072E-1,1.033605003E1,2.257050037E0
2.858802486E0,8.805000782E-2,1.025205040E1,2.341050148E0
2.861309488E0,2.820000052E-1,9.958050728E0,2.305050135E0
2.863815440E0,3.919500113E-1,9.522000313E0,2.170950174E0
2.866322207E0,3.250500262E-1,9.181950569E0,1.885950089E0
2.868829899E0,1.290000081E-1,9.016950607E0,1.395000100E0
2.871336906E0,-1.140000075E-1,9.079050064E0,9.169500470E-1
2.873842829E0,-3.010500073E-1,9.439949989E0,1.053000093E0
2.876349597E0,-3.799500167E-1,9.984000206E0,1.707000136E0
2.878857298E0,-2.430000156E-1,1.030905056E1,2.098950148E0
2.881364069E0,-9.000000544E-3,1.036005020E1,2.134950161E0
2.883870204E0,2.130000144E-1,1.006005001E1,2.038950205E0
2.886376971E0,3.090000153E-1,9.462000847E0,1.912950039E0
2.888884663E0,2.269500047E-1,8.959050179E0,1.816950083E0
2.891391435E0,7.200000435E-2,8.748000145E0,1.491000056E0
2.893897589E0,-1.069500074E-1,8.992950439E0,1.270950079E0
2.896404356E0,-2.310000062E-1,9.625050545E0,1.695000052E0
2.898912048E0,-1.879500151E-1,1.024200058E1,2.242950201E0
2.901418819E0,-4.050000105E-3,1.050795078E1,2.296050072E0
2.903924896E0,2.269500047E-1,1.030695057E1,2.073000193E0
2.906431740E0,3.400500119E-1,9.748950005E0,1.917000055E0
2.908939428E0,3.010500073E-1,9.199050903E0,1.798050046E0
2.911446199E0,1.549500078E-1,8.893950462E0,1.570050120E0
2.913952276E0,-6.405000389E-2,8.976000786E0,1.084050059E0
2.916459120E0,-2.149500102E-1,9.406949997E0,1.017000079E0
2.918966812E0,-3.060000241E-1,9.931050301E0,1.558050036E0
2.921473599E0,-2.550000250E-1,1.027800083E1,2.101950169E0
2.923979753E0,-6.599999964E-2,1.030905056E1,2.241000175E0
2.926486520E0,1.309500039E-1,1.003695011E1,2.212050200E0
2.928994212E0,2.800500095E-1,9.495000839E0,2.166000128E0
2.931500983E0,2.730000019E-1,9.021000862E0,2.050950050E0
2.934007137E0,1.600500047E-1,8.832000732E0,1.615950108E0
2.936513904E0,2.400000021E-2,8.950050354E0,1.182000041E0
2.939021597E0,-1.189500093E-1,9.487950325E0,1.431000113E0
2.941528368E0,-1.810500026E-1,1.011600018E1,2.044049978E0
2.944034425E0,-9.495000541E-2,1.047705078E1,2.272050142E0
2.946541269E0,7.395000011E-2,1.047000027E1,2.029950142E0
2.949048884E0,1.939500123E-1,1.003200054E1,1.750050068E0
2.951555700E0,1.870500147E-1,9.382950783E0,1.603950024E0
2.954061776E0,6.405000389E-2,8.929950714E0,1.479000092E0
2.956568640E0,-1.050000042E-1,8.803050041E0,1.204050064E0
2.959076332E0,-2.479500175E-1,9.112050056E0,1.141950011E0
2.961583103E0,-3.030000031E-1,9.766050339E0,1.755000114E0
2.964089180E0,-1.999500096E-1,1.030200005E1,2.358000040E0
2.966596024E0,3.795000166E-2,1.047000027E1,2.394000053E0
2.969103717E0,2.749500275E-1,1.015605068E1,2.089950085E0
2.971610488E0,3.520500064E-1,9.499950409E0,1.903050065E0
2.974116565E0,3.010500073E-1,8.989950180E0,1.867050052E0
2.976623409E0,1.120500043E-1,8.820000648E0,1.618050098E0
2.979131101E0,-4.200000316E-2,8.992950439E0,1.129950047E0
2.981637872E0,-1.960500032E-1,9.543000221E0,1.182000041E0
2.984143949E0,-3.010500073E-1,1.014195061E1,1.843050122E0
2.986650717E0,-2.389500141E-1,1.042695045E1,2.254950047E0
2.989158409E0,-5.400000140E-2,1.041195011E1,2.226000071E0
2.991665281E0,1.120500043E-1,1.002900028E1,2.035050154E0
2.994171358E0,2.269500047E-1,9.421050072E0,1.941000104E0
2.996678207E0,2.110500038E-1,8.935050011E0,1.759050131E0
2.999185823E0,1.270500124E-1,8.723999977E0,1.237050056E0
3.001692671E0,3.795000166E-2,8.899050713E0,9.550500512E-1
3.004198748E0,-7.095000148E-2,9.567000389E0,1.551000118E0
3.006705515E0,-7.304999977E-2,1.027095032E1,2.358000040E0
3.009213187E0,1.395000052E-2,1.071705055E1,2.551950216E0
3.011720035E0,1.510500014E-1,1.053705025E1,2.202000141E0
3.014226112E0,2.130000144E-1,9.804000854E0,1.804950118E0
3.016732880E0,1.480500102E-1,8.947050095E0,1.582050085E0
3.019240572E0,-6.900000572E-2,8.449049950E0,1.321050048E0
3.021747420E0,-1.980000138E-1,8.535000801E0,1.042950034E0
3.024253497E0,-2.939999998E-1,9.258000374E0,1.374000072E0
3.026760264E0,-2.460000068E-1,1.022295094E1,2.253000021E0
3.029267957E0,-9.000000544E-3,1.079595089E1,2.679000139E0
3.031774834E0,2.700000107E-1,1.068795013E1,2.362950087E0
3.034280911E0,4.120500088E-1,1.004100037E1,1.920000076E0
3.036787678E0,4.069500268E-1,9.229950905E0,1.738050103E0
3.039295380E0,2.779500186E-1,8.703000069E0,1.587000132E0
3.041802151E0,1.905000024E-2,8.679000854E0,1.186950088E0
3.044308305E0,-1.759500057E-1,9.096000671E0,8.950500488E-1
3.046815072E0,-3.250500262E-1,9.792000771E0,1.357050061E0
3.049322765E0,-3.730500042E-1,1.040805054E1,2.149950027E0
3.051829520E0,-2.070000172E-1,1.061805058E1,2.449050188E0
3.054335674E0,-4.050000105E-3,1.030695057E1,2.260050058E0
3.056842441E0,1.510500014E-1,9.607950211E0,2.035050154E0
3.059350133E0,2.370000184E-1,8.953950882E0,1.912950039E0
3.061856905E0,2.220000178E-1,8.611950874E0,1.618050098E0
3.064362828E0,1.410000026E-1,8.668950081E0,1.063050032E0
3.066869826E0,1.395000052E-2,9.214950562E0,1.114950061E0
3.069377518E0,-7.304999977E-2,1.004595089E1,2.065950155E0
3.071884289E0,-2.805000171E-2,1.072095013E1,2.688000202E0
3.074390212E0,1.339500099E-1,1.091295052E1,2.521050215E0
3.076897210E0,2.460000068E-1,1.043895054E1,1.992000103E0
