"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.938791123E0,6.324999966E-3,5.224999972E-3,-6.874999963E-3
1.941297204E0,4.551250115E-2,3.093750030E-2,-2.516249940E-2
1.943804048E0,6.379999965E-2,4.317500070E-2,-3.739999980E-2
1.946311663E0,5.527500063E-2,3.451250121E-2,-3.121249937E-2
1.948818511E0,2.474999987E-2,1.141249947E-2,-1.539999992E-2
1.951324665E0,-1.319999993E-2,-1.429999992E-2,1.031249948E-2
1.953831432E0,-4.372499883E-2,-3.258749843E-2,2.983750030E-2
1.956339111E0,-5.348749831E-2,-3.753750026E-2,3.712499887E-2
1.958845882E0,-3.396249935E-2,-2.034999989E-2,2.859999985E-2
1.961351959E0,3.987499978E-3,-2.062499989E-3,5.362499971E-3
1.963858803E0,4.303750023E-2,1.746249944E-2,-1.787500083E-2
1.966366433E0,5.884999782E-2,3.327500075E-2,-3.616249934E-2
1.968873281E0,4.427500069E-2,3.327500075E-2,-3.739999980E-2
1.971379358E0,7.562499959E-3,1.746249944E-2,-2.268750034E-2
1.973886130E0,-3.148749843E-2,-5.774999969E-3,5.499999970E-4
1.976393899E0,-5.953750014E-2,-2.777500078E-2,2.736249939E-2
1.978900593E0,-6.448750198E-2,-4.124999791E-2,4.083750024E-2
1.981406747E0,-4.248749837E-2,-3.629999980E-2,3.588749841E-2
1.983913591E0,2.749999985E-4,-2.158750035E-2,1.759999990E-2
1.986421207E0,4.551250115E-2,2.749999985E-3,-4.399999976E-3
1.988928055E0,7.603749633E-2,3.093750030E-2,-2.639999986E-2
1.991434132E0,7.603749633E-2,5.046249926E-2,-3.616249934E-2
1.993940976E0,5.156249925E-2,4.317500070E-2,-3.121249937E-2
1.996448591E0,8.799999952E-3,1.993750036E-2,-1.539999992E-2
1.998955416E0,-3.643750027E-2,-1.306249946E-2,7.837500423E-3
2.001461493E0,-6.696250290E-2,-4.124999791E-2,2.488750033E-2
2.003968279E0,-7.548750192E-2,-4.482499883E-2,2.983750030E-2
2.006475971E0,-5.472499877E-2,-3.258749843E-2,2.254999988E-2
2.008982790E0,-1.196249947E-2,-5.774999969E-3,5.362499971E-3
2.011488636E0,2.956249937E-2,1.746249944E-2,-1.292499993E-2
2.013995605E0,5.527500063E-2,3.698749840E-2,-2.763750032E-2
2.016503298E0,5.761250108E-2,3.451250121E-2,-2.763750032E-2
2.019010146E0,3.932499886E-2,1.374999993E-2,-1.416249946E-2
2.021516223E0,6.324999966E-3,-8.249999955E-3,6.599999964E-3
2.024022990E0,-2.777500078E-2,-2.653750032E-2,2.859999985E-2
2.026530682E0,-4.743750021E-2,-3.382499889E-2,3.464999795E-2
2.029037454E0,-3.643750027E-2,-2.034999989E-2,2.612499893E-2
2.031543607E0,-7.012499962E-3,-2.062499989E-3,6.599999964E-3
2.034050375E0,3.079999983E-2,1.498750038E-2,-1.663750038E-2
2.036558067E0,4.908749834E-2,3.327500075E-2,-3.244999796E-2
2.039064819E0,4.675000161E-2,3.451250121E-2,-3.863750026E-2
2.041570973E0,1.979999989E-2,1.993750036E-2,-2.639999986E-2
2.044077740E0,-1.801249944E-2,4.124999978E-4,-3.162499983E-3
2.046585428E0,-5.101250112E-2,-2.034999989E-2,2.254999988E-2
2.049092199E0,-6.572499871E-2,-4.235000163E-2,4.207500070E-2
2.051598084E0,-5.348749831E-2,-4.235000163E-2,4.083750024E-2
2.054105082E0,-1.691249944E-2,-2.653750032E-2,2.488750033E-2
2.056612788E0,2.956249937E-2,-5.774999969E-3,5.499999970E-4
2.059119560E0,7.108750194E-2,2.598750032E-2,-2.268750034E-2
2.061625483E0,8.332499862E-2,5.403750017E-2,-3.987500072E-2
2.064132481E0,6.379999965E-2,5.293750018E-2,-3.987500072E-2
2.066639942E0,2.227500081E-2,2.722499892E-2,-2.392499894E-2
2.069146944E0,-2.667500079E-2,-4.537499975E-3,-1.924999990E-3
2.071652867E0,-6.324999779E-2,-4.001250118E-2,2.488750033E-2
2.074159865E0,-7.796250284E-2,-5.335000157E-2,3.836249933E-2
2.076667327E0,-6.324999779E-2,-4.358749837E-2,3.464999795E-2
2.079174329E0,-2.901249938E-2,-2.034999989E-2,2.131249942E-2
2.081680286E0,1.732499897E-2,3.987499978E-3,5.499999970E-4
2.084187053E0,5.403750017E-2,2.969999984E-2,-1.911249943E-2
2.086694976E0,6.861250103E-2,4.193750024E-2,-3.011249937E-2
2.089201789E0,5.279999971E-2,2.969999984E-2,-2.887500077E-2
2.091707713E0,2.103750035E-2,5.224999972E-3,-1.539999992E-2
2.094214466E0,-1.801249944E-2,-1.429999992E-2,7.837500423E-3
2.096722158E0,-4.496249929E-2,-2.406249940E-2,2.364999987E-2
2.099229160E0,-5.101250112E-2,-2.529999986E-2,2.488750033E-2
2.101735083E0,-2.901249938E-2,-1.182499994E-2,1.636249945E-2
2.104241850E0,6.324999966E-3,1.512499992E-3,-1.924999990E-3
2.106749543E0,3.684999794E-2,1.251249947E-2,-1.911249943E-2
2.109256314E0,4.675000161E-2,2.474999987E-2,-2.887500077E-2
2.111762468E0,3.451250121E-2,2.227500081E-2,-2.516249940E-2
2.114269235E0,2.749999985E-3,5.224999972E-3,-5.637499969E-3
2.116776931E0,-3.519999981E-2,-1.429999992E-2,1.636249945E-2
2.119283703E0,-5.953750014E-2,-3.258749843E-2,3.588749841E-2
2.121789856E0,-5.953750014E-2,-4.235000163E-2,3.712499887E-2
2.124296624E0,-3.148749843E-2,-2.901249938E-2,2.612499893E-2
2.126804316E0,1.498750038E-2,-5.774999969E-3,-6.874999963E-4
2.129311328E0,5.884999782E-2,2.474999987E-2,-2.392499894E-2
2.131817251E0,8.208750188E-2,4.675000161E-2,-3.863750026E-2
2.134324018E0,7.232499868E-2,5.403750017E-2,-4.221250117E-2
2.136831692E0,3.932499886E-2,3.575000167E-2,-2.763750032E-2
2.139338463E0,-8.249999955E-3,3.987499978E-3,-5.637499969E-3
2.141844617E0,-4.867500067E-2,-2.901249938E-2,2.131249942E-2
2.144351384E0,-7.548750192E-2,-5.458749831E-2,3.959999979E-2
2.146859076E0,-7.424999774E-2,-5.101250112E-2,3.836249933E-2
2.149365848E0,-4.867500067E-2,-3.135000169E-2,2.736249939E-2
2.151872001E0,-9.624999948E-4,-3.299999982E-3,4.124999978E-3
2.154378769E0,4.675000161E-2,2.598750032E-2,-1.911249943E-2
2.156886461E0,6.861250103E-2,4.675000161E-2,-3.739999980E-2
2.159393223E0,6.379999965E-2,4.069999978E-2,-3.987500072E-2
2.161899377E0,3.327500075E-2,1.869999990E-2,-2.516249940E-2
2.164406153E0,-7.012499962E-3,-4.537499975E-3,-6.874999963E-4
2.166913846E0,-3.767500073E-2,-2.653750032E-2,2.488750033E-2
2.169420593E0,-5.101250112E-2,-3.382499889E-2,3.712499887E-2
2.171926670E0,-3.767500073E-2,-2.529999986E-2,2.983750030E-2
2.174433514E0,-5.912499968E-3,-1.182499994E-2,1.388750039E-2
2.176941139E0,3.451250121E-2,6.462499965E-3,-9.212499484E-3
2.179447987E0,5.527500063E-2,2.722499892E-2,-2.516249940E-2
2.181954064E0,4.675000161E-2,3.327500075E-2,-3.368749842E-2
2.184460909E0,1.608750038E-2,2.117500082E-2,-2.392499894E-2
2.186968524E0,-2.543750033E-2,4.124999978E-4,-4.399999976E-3
2.189475372E0,-5.719999969E-2,-2.406249940E-2,1.636249945E-2
2.191981449E0,-6.819999963E-2,-3.506249934E-2,3.231250122E-2
2.194488293E0,-5.101250112E-2,-3.024999984E-2,2.612499893E-2
2.196995909E0,-9.487500414E-3,-1.553750038E-2,1.388750039E-2
2.199502752E0,3.684999794E-2,6.462499965E-3,-8.112499490E-3
2.202008829E0,7.356250286E-2,2.969999984E-2,-2.392499894E-2
2.204515611E0,7.727500051E-2,4.427500069E-2,-3.492499888E-2
2.207023303E0,5.651250109E-2,3.698749840E-2,-2.887500077E-2
2.209530165E0,1.374999993E-2,1.141249947E-2,-6.874999963E-3
2.212036242E0,-3.024999984E-2,-1.429999992E-2,1.264999993E-2
2.214543024E0,-6.696250290E-2,-4.124999791E-2,3.341250122E-2
2.217050716E0,-7.796250284E-2,-4.977500066E-2,3.588749841E-2
2.219557564E0,-5.843750015E-2,-3.753750026E-2,2.364999987E-2
2.222063641E0,-2.048750035E-2,-1.306249946E-2,5.362499971E-3
2.224570408E0,2.956249937E-2,1.746249944E-2,-1.663750038E-2
2.227078100E0,6.008749828E-2,4.427500069E-2,-3.492499888E-2
2.229584949E0,6.627500057E-2,4.922499880E-2,-4.111250117E-2
2.232091026E0,4.551250115E-2,2.846249938E-2,-2.887500077E-2
2.234597793E0,1.127499994E-2,4.124999978E-4,-6.874999963E-3
2.237105485E0,-2.777500078E-2,-2.777500078E-2,2.007500082E-2
2.239612261E0,-5.224999785E-2,-4.124999791E-2,3.712499887E-2
2.242118415E0,-4.743750021E-2,-3.258749843E-2,3.464999795E-2
2.244625158E0,-2.048750035E-2,-1.182499994E-2,2.007500082E-2
2.247132851E0,1.732499897E-2,6.462499965E-3,-4.399999976E-3
2.249639622E0,4.784999788E-2,2.474999987E-2,-2.639999986E-2
2.252145545E0,5.527500063E-2,3.698749840E-2,-3.987500072E-2
2.254652538E0,3.079999983E-2,2.474999987E-2,-3.492499888E-2
2.257160230E0,-8.249999955E-3,6.462499965E-3,-1.416249946E-2
2.259667002E0,-4.619999975E-2,-1.553750038E-2,1.154999994E-2
2.262172925E0,-6.696250290E-2,-3.258749843E-2,3.464999795E-2
2.264679923E0,-6.201250106E-2,-4.235000163E-2,3.959999979E-2
2.267187615E0,-2.901249938E-2,-3.024999984E-2,2.983750030E-2
2.269694463E0,1.856249943E-2,-1.058750041E-2,7.837500423E-3
2.272200309E0,6.503749639E-2,1.498750038E-2,-1.416249946E-2
2.274707307E0,8.703749627E-2,4.069999978E-2,-3.368749842E-2
2.277214769E0,7.479999959E-2,5.293750018E-2,-3.863750026E-2
2.279721762E0,3.808749840E-2,3.575000167E-2,-2.516249940E-2
2.282227685E0,-1.319999993E-2,5.224999972E-3,-5.637499969E-3
2.284734683E0,-5.596249923E-2,-2.901249938E-2,1.759999990E-2
2.287242145E0,-8.043749630E-2,-5.101250112E-2,2.983750030E-2
2.289749147E0,-7.424999774E-2,-4.482499883E-2,2.736249939E-2
2.292255070E0,-4.001250118E-2,-2.282499894E-2,1.636249945E-2
2.294762053E0,5.087499972E-3,3.987499978E-3,-3.162499983E-3
2.297269745E0,4.551250115E-2,2.722499892E-2,-1.787500083E-2
2.299776516E0,6.379999965E-2,3.946249932E-2,-3.011249937E-2
2.302282439E0,5.651250109E-2,2.846249938E-2,-2.516249940E-2
2.304789437E0,2.832499892E-2,5.224999972E-3,-5.637499969E-3
2.307297130E0,-1.072499994E-2,-1.801249944E-2,1.264999993E-2
2.309803901E0,-4.001250118E-2,-3.135000169E-2,3.107500076E-2
2.312309824E0,-4.743750021E-2,-2.901249938E-2,3.231250122E-2
2.314816591E0,-2.777500078E-2,-1.429999992E-2,1.759999990E-2
2.317324283E0,8.799999952E-3,5.224999972E-3,-1.924999990E-3
2.319831084E0,4.056249931E-2,1.993750036E-2,-2.516249940E-2
2.322337238E0,5.279999971E-2,3.451250121E-2,-3.739999980E-2
2.324844019E0,4.056249931E-2,3.217500076E-2,-3.739999980E-2
2.327351711E0,5.087499972E-3,1.251249947E-2,-1.911249943E-2
2.329858713E0,-3.519999981E-2,-9.487500414E-3,6.599999964E-3
2.332364627E0,-6.448750198E-2,-3.506249934E-2,3.464999795E-2
2.334871625E0,-7.177499682E-2,-4.729999974E-2,4.564999789E-2
2.337379087E0,-4.743750021E-2,-4.124999791E-2,3.712499887E-2
2.339886079E0,1.512499992E-3,-1.677500084E-2,1.636249945E-2
2.342392002E0,5.279999971E-2,1.141249947E-2,-1.168750040E-2
2.344898769E0,8.827500045E-2,4.427500069E-2,-3.244999796E-2
2.347406461E0,8.456250280E-2,5.651250109E-2,-4.468749836E-2
2.349913463E0,4.908749834E-2,4.193750024E-2,-3.492499888E-2
2.352419386E0,-3.437499981E-3,1.251249947E-2,-1.292499993E-2
2.354926154E0,-4.867500067E-2,-2.034999989E-2,1.264999993E-2
2.357433846E0,-7.672499865E-2,-4.977500066E-2,3.464999795E-2
2.359940848E0,-7.548750192E-2,-5.101250112E-2,3.712499887E-2
2.362446790E0,-4.743750021E-2,-3.258749843E-2,2.736249939E-2
2.364953557E0,2.749999985E-4,-1.058750041E-2,1.154999994E-2
2.367461236E0,4.427500069E-2,1.869999990E-2,-1.168750040E-2
2.369968007E0,6.861250103E-2,3.946249932E-2,-2.887500077E-2
2.372474166E0,6.379999965E-2,3.946249932E-2,-3.368749842E-2
2.374980933E0,3.575000167E-2,1.746249944E-2,-2.144999988E-2
2.377488625E0,-7.012499962E-3,-3.299999982E-3,-1.924999990E-3
2.379995382E0,-4.372499883E-2,-2.282499894E-2,2.007500082E-2
2.382501458E0,-5.719999969E-2,-2.777500078E-2,2.859999985E-2
2.385008318E0,-3.767500073E-2,-1.677500084E-2,2.131249942E-2
2.387516010E0,-2.199999988E-3,-4.537499975E-3,5.362499971E-3
2.390022781E0,3.575000167E-2,1.141249947E-2,-1.539999992E-2
2.392528858E0,5.403750017E-2,2.474999987E-2,-2.887500077E-2
2.395035702E0,4.784999788E-2,2.969999984E-2,-3.011249937E-2
2.397543395E0,1.374999993E-2,1.141249947E-2,-1.539999992E-2
2.400050166E0,-2.667500079E-2,-9.487500414E-3,1.031249948E-2
2.402556243E0,-5.843750015E-2,-3.024999984E-2,3.107500076E-2
2.405063087E0,-6.572499871E-2,-4.482499883E-2,4.441250116E-2
2.407570702E0,-4.372499883E-2,-3.506249934E-2,3.341250122E-2
2.410077550E0,2.749999985E-3,-1.306249946E-2,9.074999951E-3
2.412583631E0,5.032499880E-2,1.374999993E-2,-1.539999992E-2
2.415090476E0,7.603749633E-2,3.946249932E-2,-3.739999980E-2
2.417598091E0,7.479999959E-2,5.527500063E-2,-4.344999790E-2
2.420105104E0,4.551250115E-2,4.303750023E-2,-3.616249934E-2
2.422612187E0,2.749999985E-3,1.498750038E-2,-1.044999994E-2
2.425117848E0,-4.248749837E-2,-2.048750035E-2,1.512499992E-2
2.427625462E0,-7.301250100E-2,-4.977500066E-2,3.712499887E-2
2.430132334E0,-7.548750192E-2,-5.706249923E-2,4.207500070E-2
2.432638411E0,-4.977500066E-2,-3.753750026E-2,2.859999985E-2
2.435145255E0,-2.199999988E-3,-9.487500414E-3,9.074999951E-3
2.437652870E0,4.427500069E-2,1.993750036E-2,-1.539999992E-2
2.440159742E0,6.751249731E-2,4.675000161E-2,-3.368749842E-2
2.442665819E0,5.775000155E-2,4.551250115E-2,-3.739999980E-2
2.445172663E0,2.956249937E-2,1.869999990E-2,-2.392499894E-2
2.447680298E0,-1.072499994E-2,-8.249999955E-3,-6.874999963E-4
2.450187146E0,-4.496249929E-2,-3.024999984E-2,2.241249941E-2
2.452693214E0,-5.719999969E-2,-3.629999980E-2,3.588749841E-2
2.455200058E0,-3.643750027E-2,-2.158750035E-2,2.983750030E-2
2.457707687E0,3.987499978E-3,-8.249999955E-3,1.154999994E-2
2.460214536E0,4.427500069E-2,1.127499994E-2,-1.044999994E-2
2.462720613E0,6.132499874E-2,2.846249938E-2,-2.887500077E-2
2.465227457E0,4.798749834E-2,3.093750030E-2,-3.368749842E-2
2.467735072E0,1.251249947E-2,1.622499898E-2,-2.268750034E-2
2.470241920E0,-3.148749843E-2,-5.774999969E-3,1.649999991E-3
2.472747997E0,-6.572499871E-2,-2.529999986E-2,2.488750033E-2
2.475254764E0,-7.301250100E-2,-3.629999980E-2,3.588749841E-2
2.477762457E0,-4.853750020E-2,-2.901249938E-2,2.736249939E-2
2.480269305E0,-2.199999988E-3,-1.429999992E-2,6.599999964E-3
2.482775382E0,4.675000161E-2,6.462499965E-3,-1.168750040E-2
2.485282149E0,7.479999959E-2,3.093750030E-2,-3.011249937E-2
2.487789841E0,7.479999959E-2,4.798749834E-2,-3.368749842E-2
2.490296579E0,4.908749834E-2,3.575000167E-2,-2.392499894E-2
2.492802732E0,6.324999966E-3,7.699999958E-3,-1.924999990E-3
2.495309500E0,-3.753750026E-2,-2.158750035E-2,2.131249942E-2
2.497817202E0,-6.929999590E-2,-4.853750020E-2,3.464999795E-2
2.500324050E0,-6.819999963E-2,-4.977500066E-2,3.588749841E-2
2.502830127E0,-4.001250118E-2,-3.024999984E-2,1.759999990E-2
2.505336894E0,5.224999972E-3,1.512499992E-3,-3.162499983E-3
2.507844587E0,4.427500069E-2,3.093750030E-2,-2.392499894E-2
2.510351358E0,5.898749828E-2,5.046249926E-2,-3.739999980E-2
2.512857512E0,5.032499880E-2,4.069999978E-2,-3.492499888E-2
2.515364279E0,2.227500081E-2,1.017499994E-2,-1.787500083E-2
2.517871971E0,-1.443750039E-2,-1.801249944E-2,7.837500423E-3
2.520378762E0,-4.619999975E-2,-4.001250118E-2,3.107500076E-2
2.522884685E0,-5.472499877E-2,-3.753750026E-2,3.836249933E-2
2.525391683E0,-3.024999984E-2,-1.924999990E-2,2.612499893E-2
2.527899366E0,1.374999993E-2,2.749999985E-3,5.362499971E-3
2.530406137E0,5.156249925E-2,1.993750036E-2,-1.663750038E-2
2.532912060E0,6.256250292E-2,3.451250121E-2,-3.492499888E-2
2.535419058E0,4.056249931E-2,2.846249938E-2,-3.616249934E-2
2.537926755E0,2.749999985E-4,6.462499965E-3,-2.021249942E-2
2.540433526E0,-4.372499883E-2,-1.429999992E-2,4.124999978E-3
2.542939449E0,-7.424999774E-2,-2.901249938E-2,2.983750030E-2
2.545446447E0,-7.177499682E-2,-3.506249934E-2,3.959999979E-2
2.547953923E0,-3.643750027E-2,-2.777500078E-2,2.983750030E-2
2.550460925E0,1.856249943E-2,-1.182499994E-2,7.837500423E-3
2.552966849E0,6.627500057E-2,3.987499978E-3,-1.416249946E-2
2.555473847E0,8.332499862E-2,3.217500076E-2,-3.011249937E-2
2.557981308E0,7.232499868E-2,4.798749834E-2,-3.616249934E-2
2.560488310E0,3.575000167E-2,3.946249932E-2,-2.144999988E-2
2.562994233E0,-1.196249947E-2,1.017499994E-2,-1.924999990E-3
2.565501000E0,-5.472499877E-2,-2.282499894E-2,2.131249942E-2
2.568008693E0,-7.301250100E-2,-4.729999974E-2,2.983750030E-2
2.570515695E0,-5.829999968E-2,-4.606249928E-2,2.364999987E-2
2.573021618E0,-2.296249941E-2,-2.282499894E-2,6.599999964E-3
2.575528361E0,1.622499898E-2,7.699999958E-3,-9.349999949E-3
2.578036053E0,4.303750023E-2,3.575000167E-2,-2.144999988E-2
2.580543055E0,4.551250115E-2,4.427500069E-2,-3.121249937E-2
2.583048978E0,3.451250121E-2,2.117500082E-2,-2.021249942E-2
2.585555746E0,6.324999966E-3,-1.058750041E-2,-6.874999963E-4
2.588063438E0,-2.419999987E-2,-2.901249938E-2,2.131249942E-2
2.590570223E0,-4.248749837E-2,-3.629999980E-2,3.341250122E-2
2.593076377E0,-3.272499889E-2,-2.158750035E-2,2.859999985E-2
2.595583144E0,5.224999972E-3,4.124999978E-4,1.154999994E-2
2.598090847E0,4.427500069E-2,1.993750036E-2,-1.416249946E-2
2.600597618E0,6.132499874E-2,3.217500076E-2,-3.121249937E-2
2.603103772E0,5.156249925E-2,3.093750030E-2,-4.111250117E-2
2.605610539E0,1.732499897E-2,1.127499994E-2,-3.011249937E-2
2.608118231E0,-2.653750032E-2,-7.012499962E-3,-4.399999976E-3
2.610625233E0,-6.448750198E-2,-2.158750035E-2,2.131249942E-2
2.613131079E0,-7.796250284E-2,-3.629999980E-2,3.959999979E-2
2.615637924E0,-6.077500060E-2,-3.506249934E-2,3.836249933E-2
2.618145616E0,-1.319999993E-2,-2.282499894E-2,1.759999990E-2
2.620652618E0,3.932499886E-2,-7.012499962E-3,-6.874999963E-3
2.623158464E0,7.479999959E-2,2.227500081E-2,-2.763750032E-2
2.625665308E0,7.851249725E-2,4.922499880E-2,-3.616249934E-2
2.628172986E0,5.279999971E-2,4.798749834E-2,-3.011249937E-2
2.630679988E0,1.003750041E-2,1.869999990E-2,-8.112499490E-3
2.633185834E0,-3.396249935E-2,-1.182499994E-2,1.388750039E-2
2.635692688E0,-6.201250106E-2,-4.001250118E-2,2.859999985E-2
2.638200303E0,-5.829999968E-2,-4.977500066E-2,2.983750030E-2
2.640707136E0,-2.653750032E-2,-3.382499889E-2,1.759999990E-2
2.643213290E0,1.003750041E-2,-4.537499975E-3,1.649999991E-3
2.645720058E0,3.451250121E-2,2.227500081E-2,-1.539999992E-2
2.648227750E0,3.808749840E-2,4.193750024E-2,-2.639999986E-2
2.650734521E0,2.832499892E-2,3.217500076E-2,-2.639999986E-2
2.653240598E0,3.987499978E-3,1.512499992E-3,-1.168750040E-2
2.655747442E0,-2.419999987E-2,-2.282499894E-2,9.074999951E-3
2.658255134E0,-4.372499883E-2,-3.135000169E-2,2.488750033E-2
2.660761906E0,-3.753750026E-2,-2.158750035E-2,2.612499893E-2
2.663267983E0,-3.437499981E-3,-7.012499962E-3,1.388750039E-2
2.665774827E0,3.698749840E-2,1.374999993E-2,-6.874999963E-3
2.668282519E0,5.651250109E-2,2.474999987E-2,-2.268750034E-2
2.670789290E0,5.156249925E-2,2.969999984E-2,-3.244999796E-2
2.673295367E0,2.598750032E-2,1.374999993E-2,-2.392499894E-2
2.675802211E0,-1.443750039E-2,-4.537499975E-3,-3.162499983E-3
2.678309914E0,-5.348749831E-2,-2.406249940E-2,2.131249942E-2
2.680816685E0,-7.424999774E-2,-2.901249938E-2,3.588749841E-2
2.683322762E0,-5.953750014E-2,-2.901249938E-2,3.107500076E-2
2.685829601E0,-1.319999993E-2,-2.282499894E-2,1.512499992E-2
2.688337216E0,3.575000167E-2,-8.249999955E-4,-9.349999949E-3
2.690844051E0,6.503749639E-2,2.227500081E-2,-2.763750032E-2
2.693350128E0,6.503749639E-2,4.427500069E-2,-3.739999980E-2
2.695856967E0,4.179999977E-2,3.822499886E-2,-2.887500077E-2
2.698364582E0,7.562499959E-3,1.746249944E-2,-9.349999949E-3
2.700871430E0,-2.901249938E-2,-8.249999955E-3,1.512499992E-2
2.703377507E0,-5.101250112E-2,-3.506249934E-2,3.107500076E-2
2.705884274E0,-4.496249929E-2,-4.358749837E-2,3.231250122E-2
2.708391967E0,-1.801249944E-2,-3.135000169E-2,1.759999990E-2
2.710898815E0,1.374999993E-2,-7.012499962E-3,-1.924999990E-3
2.713404892E0,2.832499892E-2,2.351249941E-2,-1.787500083E-2
2.715911659E0,2.956249937E-2,4.551250115E-2,-2.639999986E-2
2.718419351E0,1.374999993E-2,3.093750030E-2,-2.392499894E-2
2.720926185E0,-7.012499962E-3,-8.249999955E-4,-9.349999949E-3
2.723432261E0,-3.396249935E-2,-2.777500078E-2,1.154999994E-2
2.725939029E0,-4.496249929E-2,-3.629999980E-2,2.736249939E-2
2.728446741E0,-2.777500078E-2,-2.777500078E-2,2.859999985E-2
2.730953512E0,1.374999993E-2,-5.774999969E-3,1.636249945E-2
2.733459661E0,5.156249925E-2,1.746249944E-2,-1.924999990E-3
2.735966428E0,6.503749639E-2,3.327500075E-2,-2.268750034E-2
2.738474121E0,5.527500063E-2,3.327500075E-2,-3.121249937E-2
2.740980892E0,2.227500081E-2,1.374999993E-2,-2.639999986E-2
2.743487046E0,-2.419999987E-2,-7.012499962E-3,-4.399999976E-3
2.745993813E0,-6.572499871E-2,-2.158750035E-2,2.007500082E-2
2.748501505E0,-7.672499865E-2,-2.777500078E-2,3.341250122E-2
2.751008277E0,-4.977500066E-2,-2.653750032E-2,2.983750030E-2
2.753514430E0,-2.199999988E-3,-1.677500084E-2,9.074999951E-3
2.756021198E0,3.932499886E-2,-4.537499975E-3,-1.168750040E-2
2.758528890E0,5.403750017E-2,1.746249944E-2,-2.763750032E-2
2.761035661E0,4.551250115E-2,3.327500075E-2,-3.011249937E-2
2.763541815E0,2.351249941E-2,3.093750030E-2,-1.663750038E-2
2.766048582E0,-4.674999975E-3,1.374999993E-2,4.124999978E-3
2.768556265E0,-2.653750032E-2,-1.182499994E-2,2.488750033E-2
2.771063036E0,-3.272499889E-2,-3.135000169E-2,2.983750030E-2
2.773569195E0,-1.443750039E-2,-3.877500072E-2,2.241249941E-2
2.776075962E0,1.622499898E-2,-1.801249944E-2,4.124999978E-3
2.778583654E0,3.327500075E-2,8.937500417E-3,-1.416249946E-2
2.781090434E0,3.203750029E-2,4.193750024E-2,-2.639999986E-2
2.783596358E0,1.622499898E-2,4.675000161E-2,-3.121249937E-2
2.786103356E0,-7.012499962E-3,1.746249944E-2,-2.021249942E-2
2.788610817E0,-3.643750027E-2,-1.801249944E-2,5.499999970E-4
2.791117819E0,-5.596249923E-2,-4.001250118E-2,2.364999987E-2
2.793623973E0,-5.348749831E-2,-4.358749837E-2,3.464999795E-2
2.796130740E0,-1.924999990E-2,-2.777500078E-2,2.736249939E-2
2.798638202E0,2.956249937E-2,3.987499978E-3,9.074999951E-3
2.801145204E0,6.256250292E-2,2.474999987E-2,-1.539999992E-2
2.803651127E0,6.751249731E-2,4.303750023E-2,-3.121249937E-2
2.806158125E0,4.908749834E-2,3.575000167E-2,-3.368749842E-2
2.808665586E0,1.374999993E-2,8.937500417E-3,-2.144999988E-2
2.811172588E0,-3.272499889E-2,-1.306249946E-2,2.887499984E-3
2.813678511E0,-6.929999590E-2,-2.653750032E-2,2.488750033E-2
2.816185279E0,-6.696250290E-2,-3.135000169E-2,3.341250122E-2
2.818693183E0,-2.653750032E-2,-2.653750032E-2,2.364999987E-2
2.821199954E0,2.474999987E-2,-1.429999992E-2,2.887499984E-3
2.823705896E0,4.908749834E-2,5.224999972E-3,-1.416249946E-2
2.826212894E0,4.551250115E-2,2.722499892E-2,-2.763750032E-2
2.828720586E0,2.832499892E-2,3.093750030E-2,-2.763750032E-2
2.831227358E0,2.749999985E-4,1.869999990E-2,-1.292499993E-2
2.833733281E0,-3.024999984E-2,4.124999978E-4,1.031249948E-2
2.836240279E0,-4.729999974E-2,-1.924999990E-2,2.488750033E-2
2.838747740E0,-2.777500078E-2,-3.258749843E-2,2.736249939E-2
2.841254742E0,1.003750041E-2,-2.653750032E-2,1.264999993E-2
2.843760665E0,3.808749840E-2,-5.774999969E-3,-9.349999949E-3
2.846267663E0,4.179999977E-2,2.227500081E-2,-2.268750034E-2
2.848775125E0,2.956249937E-2,4.303750023E-2,-3.011249937E-2
2.851282127E0,7.562499959E-3,3.093750030E-2,-2.144999988E-2
2.853788050E0,-1.924999990E-2,2.749999985E-3,-1.924999990E-3
2.856294793E0,-4.853750020E-2,-2.406249940E-2,1.759999990E-2
2.858802486E0,-5.719999969E-2,-4.124999791E-2,3.107500076E-2
2.861309488E0,-3.024999984E-2,-4.235000163E-2,2.736249939E-2
2.863815440E0,1.374999993E-2,-1.677500084E-2,1.512499992E-2
2.866322207E0,5.403750017E-2,1.622499898E-2,-6.874999963E-3
2.868829904E0,6.256250292E-2,4.193750024E-2,-2.516249940E-2
2.871336906E0,4.908749834E-2,4.798749834E-2,-3.492499888E-2
2.873842829E0,2.227500081E-2,1.993750036E-2,-2.763750032E-2
2.876349606E0,-1.801249944E-2,-8.249999955E-3,-4.399999976E-3
2.878857298E0,-5.719999969E-2,-2.158750035E-2,1.636249945E-2
2.881364069E0,-6.201250106E-2,-2.777500078E-2,3.231250122E-2
2.883870204E0,-3.148749843E-2,-2.653750032E-2,2.736249939E-2
2.886376971E0,1.498750038E-2,-1.429999992E-2,1.154999994E-2
2.888884663E0,4.056249931E-2,-8.249999955E-4,-9.349999949E-3
2.891391435E0,3.451250121E-2,1.993750036E-2,-2.392499894E-2
2.893897589E0,1.979999989E-2,2.474999987E-2,-2.639999986E-2
